curvature,strokewidth,density,x,y,w,h,distance,letterReversal,curvature_LogValue,strokewidth_LogValue,distance_LogValue,density_LogValue,class
0.004434511,47.33453316,2.109375,0,0,9,53,1,1,-5.418337929,3.857240117,0,0.746391695,1
0,19.03988866,0.8203125,0,0,9,20,1,0,#NAME?,2.946536182,0,-0.198069914,1
0.001203352,46.27658122,1.953125,0,0,9,49,1,0,-6.722644283,3.834636028,0,0.669430654,1
0.009784294,44.28317965,1.796875,0,0,9,45,1,0,-4.626976832,3.790604913,0,0.586049045,1
0.001525,54.21900952,2.3046875,0,0,9,58,1,0,-6.485760869,3.993031576,0,0.834945092,1
0.001188178,15.69382956,0.859375,0,0,9,21,1,0,-6.735334238,2.753267613,0,-0.151549898,0
0.025534976,18.21422841,0.9375,0,0,9,23,1,0,-3.667706159,2.902203069,0,-0.064538521,0
0.000494948,26.01922366,1.09375,0,0,9,27,1,0,-7.611057851,3.258835636,0,0.089612159,0
0.000285718,26.47640459,1.09375,0,0,9,27,1,0,-8.160505248,3.276253944,0,0.089612159,0
0.020535407,19.35529859,1.171875,0,0,9,29,1,0,-3.885604712,2.962966211,0,0.15860503,0
0.000484006,28.86173938,1.171875,0,0,9,29,1,0,-7.633413255,3.362516821,0,0.15860503,0
0.00359394,29.61418579,1.2109375,0,0,9,30,1,0,-5.628506185,3.388253496,0,0.191394853,0
0.002061563,28.38331087,1.25,0,0,9,31,1,0,-6.184290846,3.345801327,0,0.223143551,0
0.003038961,31.144823,1.2890625,0,0,9,32,1,0,-5.796239598,3.438648036,0,0.25391521,0
0.006559404,32.38826948,1.328125,0,0,9,33,1,0,-5.026855534,3.477796304,0,0.283768173,0
0,25.60276621,1.3671875,0,0,9,35,0,0,#NAME?,3.242700401,#NAME?,0.31275571,0
0.010967775,33.73425559,1.3671875,0,0,9,34,1,0,-4.512793851,3.518513807,0,0.31275571,0
0.004729284,35.12833614,1.4453125,0,0,9,36,1,0,-5.353981462,3.559008102,0,0.368325561,0
0.00086691,33.14406665,1.484375,0,0,9,37,1,0,-7.050575393,3.500863716,0,0.394993808,0
0.000249736,43.41658669,1.7578125,0,0,9,44,1,0,-8.295106198,3.77084155,0,0.564070138,0
0.002039392,48.50773134,1.953125,0,0,9,49,1,0,-6.195103555,3.881723194,0,0.669430654,0
0.004342071,47.50773134,1.953125,0,0,9,49,1,0,-5.439403856,3.860892463,0,0.669430654,0
0.000276486,45.91530773,2.03125,0,0,9,51,1,0,-8.193350371,3.826798563,0,0.708651367,0
0.001379505,50.48762225,2.03125,0,0,9,51,1,0,-6.58603054,3.921728202,0,0.708651367,0
0.006592821,71.02816343,2.8515625,0,0,9,72,1,0,-5.021773949,4.263076466,0,1.04786709,0
0.001891624,79.15806971,3.1640625,0,0,9,80,1,0,-6.27031956,4.371446736,0,1.151856803,0
0.003329928,29.02629759,1.71875,0,0,10,39,1,0,-5.704804597,3.368202233,0,0.541597282,1
0.004137207,35.51193122,1.76171875,0,0,10,40,1,0,-5.487734356,3.569868731,0,0.566289895,1
0,19.92602794,1.1171875,0,0,10,26,0,0,#NAME?,2.992026814,#NAME?,0.110814366,1
0.023919923,16.93099077,1.16015625,0,0,10,26,1,0,-3.733043569,2.829145716,0,0.148554694,1
0.003072484,23.19812654,1.16015625,0,0,10,27,0,0,-5.785268924,3.144071523,#NAME?,0.148554694,1
0.003090319,24.03044323,1.16015625,0,0,10,27,0,0,-5.779480957,3.179321494,#NAME?,0.148554694,1
0,24.19485974,1.890625,0,0,10,43,1,0,#NAME?,3.186140203,0,0.636907462,1
0.010454937,32.83009434,1.58984375,0,0,10,36,1,0,-4.560680972,3.491345605,0,0.463635741,1
0.030233336,29.16753565,2.10546875,0,0,10,48,1,0,-3.498810122,3.373056298,0,0.744538126,1
0.003165212,28.27456234,1.33203125,0,0,10,30,1,0,-5.755535243,3.341962543,0,0.286705033,1
0.013279814,9.947109409,0.90234375,0,0,10,20,1,0,-4.321510141,2.297281997,0,-0.102759734,1
0.044523778,6.521881686,0.859375,0,0,10,19,1,0,-3.111731895,1.875162936,0,-0.151549898,1
0.00303396,6.489178544,0.90234375,0,0,10,20,1,0,-5.797886582,1.87013595,0,-0.102759734,1
0.007565007,11.8573668,0.81640625,0,0,10,18,1,0,-4.884222006,2.472949345,0,-0.202843193,1
0.028278281,11.37873029,0.9453125,0,0,10,21,1,0,-3.565661225,2.431745849,0,-0.056239718,1
0.010671816,19.6977156,0.859375,0,0,10,19,1,0,-4.540149031,2.98050267,0,-0.151549898,1
0.02172033,22.09072203,1.03125,0,0,10,23,1,0,-3.829506591,3.095157703,0,0.030771659,1
0.009603639,15.22116828,0.98828125,0,0,10,22,1,0,-4.64561319,2.722687109,0,-0.011787956,1
0.044400429,14.39461724,1.07421875,0,0,10,25,0,0,-3.114506147,2.666854334,#NAME?,0.071593653,1
0.005963505,12.63527841,1.24609375,0,0,10,28,1,0,-5.122096884,2.536492775,0,0.220013658,1
0.010124164,17.72004515,0.81640625,0,0,10,18,1,0,-4.592830237,2.874696493,0,-0.202843193,1
0.227331964,17.02914039,0.9453125,0,0,10,21,1,0,-1.481343933,2.834926017,0,-0.056239718,1
0.006550609,19.79459704,0.98828125,0,0,10,22,1,0,-5.028197257,2.985409024,0,-0.011787956,1
0.019803675,24.56471367,1.203125,0,0,10,27,1,0,-3.921887752,3.20131101,0,0.184922338,1
0,18.97366596,0.859375,0,0,10,19,1,0,#NAME?,2.943052016,0,-0.151549898,1
0.001137486,27.54093497,1.4609375,0,0,10,33,1,0,-6.778934715,3.315673442,0,0.379078353,1
0,25.63200372,1.24609375,0,0,10,28,1,0,#NAME?,3.243841716,0,0.220013658,1
0.007885906,17.72004515,0.81640625,0,0,10,18,1,0,-4.842678163,2.874696493,0,-0.202843193,1
0.006946074,26.47643257,1.41796875,0,0,10,32,1,0,-4.969578671,3.276255,0,0.34922539,1
0.000652312,18.78701494,1.93359375,0,0,10,44,1,0,-7.334987583,2.933165937,0,0.659380318,1
0.001494961,38.25150479,1.8046875,0,0,10,41,1,0,-6.505655159,3.6441829,0,0.590387447,1
0.004694044,12.37063101,1.03125,0,0,10,23,1,0,-5.361460808,2.515325196,0,0.030771659,1
0.00380298,28.96801767,1.4609375,0,0,10,33,1,0,-5.571970309,3.366192382,0,0.379078353,1
0.008329365,21.84032967,0.9453125,0,0,10,21,1,0,-4.787968056,3.083758246,0,-0.056239718,1
0.009724108,21.35323817,1.6328125,0,0,10,37,1,0,-4.633147116,3.061203399,0,0.490303988,1
0.007660596,26.2974607,2.10546875,0,0,10,49,0,0,-4.871665491,3.269472383,#NAME?,0.744538126,1
0.004201416,14.38315171,1.7578125,0,0,10,44,1,0,-5.472333668,2.666057501,0,0.564070138,1
0.002496476,36.09240173,1.6328125,0,0,10,37,1,0,-5.992875142,3.586082365,0,0.490303988,1
0,24.91902863,1.24609375,0,0,10,28,1,0,#NAME?,3.215631714,0,0.220013658,1
0.179670697,14.72376009,1.1171875,0,0,10,26,0,0,-1.716629565,2.689462522,#NAME?,0.110814366,1
0.001238863,34.36568055,1.546875,0,0,10,35,1,0,-6.693561255,3.537058408,0,0.436236767,1
0.000189312,47.26520919,2.10546875,0,0,10,48,1,0,-8.57211411,3.85577449,0,0.744538126,1
0.000829111,54.69628654,3.22265625,0,0,10,74,1,0,-7.095156516,4.001795819,0,1.170205942,1
0,35.92370333,1.67578125,0,0,10,39,0,0,#NAME?,3.581397338,#NAME?,0.516279474,1
0.004527296,13.60425511,0.98828125,0,0,10,22,1,0,-5.397630427,2.61038262,0,-0.011787956,1
0,44.91679217,2.234375,0,0,10,52,0,0,#NAME?,3.804811715,#NAME?,0.803961547,1
0.002625053,29.01723626,1.2890625,0,0,10,30,0,0,-5.942654193,3.367890007,#NAME?,0.25391521,1
0.03582867,8.41540375,1.24609375,0,0,10,28,1,0,-3.329006868,2.130063806,0,0.220013658,1
0.004437341,11.74754687,1.76171875,0,0,10,41,0,0,-5.417699956,2.463644442,#NAME?,0.566289895,1
0,34.13209633,3.1796875,0,0,10,74,0,0,#NAME?,3.530238183,#NAME?,1.156782922,1
0.00322951,45.55653592,3.65234375,0,0,10,84,1,0,-5.735424856,3.818954102,0,1.295369085,1
0.005141153,16.1245155,2.01953125,0,0,10,46,1,1,-5.270477906,2.780340816,0,0.70286543,1
0.023551112,15.44747071,0.859375,0,0,10,19,1,1,-3.748582241,2.737445282,0,-0.151549898,1
0.270738791,16.89542605,1.50390625,0,0,10,34,1,1,-1.306600794,2.827042937,0,0.40806589,1
0.007125303,26.59956635,1.24609375,0,0,10,28,1,1,-4.944103027,3.280894913,0,0.220013658,1
0.001626827,29.38998998,1.375,0,0,10,31,1,1,-6.421123787,3.380654139,0,0.318453731,1
0.003938653,19.23538406,0.81640625,0,0,10,18,1,0,-5.536916492,2.956751503,0,-0.202843193,1
0.004074688,19.34738341,0.9453125,0,0,10,21,1,0,-5.5029611,2.962557186,0,-0.056239718,1
0.000492475,39.44749683,1.8046875,0,0,10,41,1,0,-7.61606686,3.674970594,0,0.590387447,1
0.011425927,18.78829423,0.81640625,0,0,10,18,1,0,-4.471870208,2.933234029,0,-0.202843193,0
0.025790509,12.66790913,0.81640625,0,0,10,18,1,0,-3.657748723,2.539071955,0,-0.202843193,0
0.005690567,15.22324788,0.859375,0,0,10,20,0,0,-5.168945387,2.722823725,#NAME?,-0.151549898,0
0,17.12133995,0.859375,0,0,10,20,0,0,#NAME?,2.840325636,#NAME?,-0.151549898,0
0.011723123,16.86304115,0.859375,0,0,10,19,1,0,-4.446192063,2.825124313,0,-0.151549898,0
0.27576303,10.89588594,0.98828125,0,0,10,22,1,0,-1.288213369,2.388385281,0,-0.011787956,0
0.006305415,11.29104707,1.1171875,0,0,10,25,1,0,-5.066346491,2.424010117,0,0.110814366,0
0.004433791,24.67698133,1.203125,0,0,10,27,1,0,-5.418500305,3.205870879,0,0.184922338,0
0.010032499,13.90985585,1.203125,0,0,10,28,0,0,-4.601925555,2.632597643,#NAME?,0.184922338,0
0.001599982,26.30589288,1.203125,0,0,10,27,1,0,-6.4377629,3.269792978,0,0.184922338,0
0.333374928,24.05336095,1.24609375,0,0,10,28,1,0,-1.098487512,3.180274735,0,0.220013658,0
0.002842126,28.28427125,1.2890625,0,0,10,29,1,0,-5.863202915,3.342305864,0,0.25391521,0
0.002467467,29.83286778,1.33203125,0,0,10,30,1,0,-6.004563161,3.395610731,0,0.286705033,0
0.001955566,25.35460445,1.33203125,0,0,10,30,1,0,-6.237075613,3.232960349,0,0.286705033,0
0.006514162,24.64831849,1.33203125,0,0,10,31,0,0,-5.033776703,3.204708683,#NAME?,0.286705033,0
0.001589364,30.41381265,1.375,0,0,10,31,1,0,-6.444421343,3.414896869,0,0.318453731,0
0.006912445,28.16208981,1.41796875,0,0,10,32,1,0,-4.974431869,3.337976741,0,0.34922539,0
0.002508989,31.984845,1.4609375,0,0,10,33,1,0,-5.987875396,3.465262197,0,0.379078353,0
0.269786474,15.83560639,1.4609375,0,0,10,33,1,0,-1.31012447,2.762260974,0,0.379078353,0
0.003754196,34.525353,1.546875,0,0,10,35,1,0,-5.584881131,3.541693924,0,0.436236767,0
0.006081391,31.84005624,1.546875,0,0,10,35,1,0,-5.102521826,3.460725127,0,0.436236767,0
0.004966094,35.22782991,1.58984375,0,0,10,36,1,0,-5.305121663,3.561836393,0,0.463635741,0
0.00178101,31.5730938,1.58984375,0,0,10,36,1,0,-6.33057466,3.452305296,0,0.463635741,0
0.009260435,37.21558813,1.67578125,0,0,10,38,1,0,-4.682004255,3.616727709,0,0.516279474,0
0.002116435,38.63935817,1.71875,0,0,10,39,1,0,-6.15802221,3.654271399,0,0.541597282,0
0.010664205,39.44749683,1.8046875,0,0,10,41,1,0,-4.540862473,3.674970594,0,0.590387447,0
0.272351164,20.2632779,1.8046875,0,0,10,41,1,0,-1.300663001,3.008810277,0,0.590387447,0
0,36.22428793,1.84765625,0,0,10,42,1,0,#NAME?,3.589729831,0,0.613917944,0
0.007464508,45.85099563,2.0625,0,0,10,48,0,0,-4.897595758,3.825396913,#NAME?,0.723918839,0
0.002602945,24.13976286,2.0625,0,0,10,47,1,0,-5.951111783,3.183860392,0,0.723918839,0
0.013445738,53.23532662,2.36328125,0,0,10,54,1,0,-4.3090931,3.97472221,0,0.860051014,0
0,53.73412805,2.4921875,0,0,10,58,0,0,#NAME?,3.984048331,#NAME?,0.913160839,0
0.033858312,30.52772049,3.1796875,0,0,10,73,1,0,-3.385570756,3.418635139,0,1.156782922,0
0.000703964,42.07433897,3.6953125,0,0,10,85,1,0,-7.258783339,3.739438029,0,1.307065125,0
0.002525062,88.85180169,3.99609375,0,0,10,92,1,0,-5.981489662,4.486969832,0,1.385317321,0
0.003525649,15.8113883,0.796875,0,0,11,16,1,0,-5.647690746,2.760730459,0,-0.227057451,1
0.003112146,35.44480401,2.765625,0,0,11,58,1,0,-5.772442759,3.56797667,0,1.017266649,1
0.001024836,43.86561818,2.203125,0,0,11,46,1,0,-6.883222679,3.781130828,0,0.789876807,1
0.070710168,16.37334915,1.640625,0,0,11,34,1,0,-2.649165897,2.795654961,0,0.495077267,1
0.004916226,18.02775638,0.890625,0,0,11,18,1,0,-5.315214116,2.891912591,0,-0.115831816,1
0.004532973,11.41366413,0.984375,0,0,11,20,1,0,-5.396377263,2.434811246,0,-0.015748357,1
0.001317837,35.43409843,2.625,0,0,11,55,1,0,-6.631763523,3.567674589,0,0.965080896,1
0.000990644,47.6053749,2.4375,0,0,11,51,1,0,-6.917155321,3.862945673,0,0.890972924,1
0.051764629,12.39758569,1.03125,0,0,11,21,1,0,-2.961048201,2.517501751,0,0.030771659,1
0.006562303,18.38477631,0.890625,0,0,11,18,1,0,-5.026413671,2.911522948,0,-0.115831816,1
0.008691253,17.72004515,0.890625,0,0,11,18,1,0,-4.745438161,2.874696493,0,-0.115831816,1
0.002831614,19.10497317,0.984375,0,0,11,20,1,0,-5.866908412,2.949948677,0,-0.015748357,1
0.00047683,25.63177901,1.828125,0,0,11,38,1,0,-7.648350525,3.243832949,0,0.603290851,1
0.120327936,4.923318319,0.890625,0,0,11,18,1,0,-2.117534464,1.593982758,0,-0.115831816,1
0.074874961,13.5,0.796875,0,0,11,16,1,0,-2.591935743,2.602689685,0,-0.227057451,1
0.029429182,5.933039154,0.796875,0,0,11,16,1,0,-3.525768512,1.780536587,0,-0.227057451,1
0.005347512,19.75052561,0.984375,0,0,11,21,0,0,-5.231123873,2.983180104,#NAME?,-0.015748357,1
0.034282031,4.944571524,0.9375,0,0,11,20,0,0,-3.37313394,1.598290313,#NAME?,-0.064538521,1
0.007112474,7.941815567,0.890625,0,0,11,18,1,0,-4.945905135,2.07214191,0,-0.115831816,1
0.010683374,8.89373549,0.984375,0,0,11,21,0,0,-4.539066578,2.185347151,#NAME?,-0.015748357,1
0,5.648200871,0.84375,0,0,11,17,1,0,#NAME?,1.731337065,0,-0.169899037,1
0.047921635,18.19703898,2.015625,0,0,11,42,1,0,-3.038188206,2.901258887,0,0.700929321,1
0.014626478,14.30985531,1.59375,0,0,11,33,1,0,-4.224921831,2.660948482,0,0.46608973,1
0.023745039,7.742640687,0.796875,0,0,11,16,1,0,-3.740381655,2.046742803,0,-0.227057451,1
0.114842745,13.26742456,1.59375,0,0,11,33,1,0,-2.164191521,2.58531175,0,0.46608973,1
0.007798332,16.37730628,1.21875,0,0,11,25,1,0,-4.853845414,2.795896613,0,0.197825743,1
0.058723226,10.5223201,0.9375,0,0,11,19,1,0,-2.834919957,2.353498725,0,-0.064538521,1
0.010255331,31.34645193,2.203125,0,0,11,46,1,0,-4.579957611,3.445101085,0,0.789876807,1
0.020311209,19.1979807,1.03125,0,0,11,21,1,0,-3.896582378,2.954805102,0,0.030771659,1
0,51.41268003,2.578125,0,0,11,55,0,0,#NAME?,3.939884835,#NAME?,0.947062391,1
0.036831761,8.462712997,1.828125,0,0,11,38,1,0,-3.301394735,2.135669807,0,0.603290851,1
0.008915585,32.64386145,1.640625,0,0,11,34,1,0,-4.71995441,3.485656827,0,0.495077267,1
0.001845464,38.06306247,2.109375,0,0,11,44,1,0,-6.295024543,3.639244323,0,0.746391695,1
0.002040844,38.21052152,2.15625,0,0,11,46,0,0,-6.194391831,3.64311091,#NAME?,0.768370602,1
0.002335597,51.0047539,3.65625,0,0,11,77,1,0,-6.059487746,3.931918842,0,1.296438032,1
0.007733541,16.76305461,0.84375,0,0,11,17,1,0,-4.862188436,2.819177334,0,-0.169899037,1
0.012769842,18.97366596,0.9375,0,0,11,19,1,0,-4.360668982,2.943052016,0,-0.064538521,1
0.094851676,5.807850782,0.84375,0,0,11,17,1,0,-2.355440913,1.759210585,0,-0.169899037,1
0.075072334,11.75899065,0.9375,0,0,11,20,0,0,-2.589303177,2.46461811,#NAME?,-0.064538521,1
0.022984687,9.952045556,0.890625,0,0,11,18,1,0,-3.772927067,2.297778114,0,-0.115831816,1
0.000224257,63.19810124,3.046875,0,0,11,64,1,0,-8.402717842,4.146274257,0,1.114116475,1
0.045228262,10.79216585,0.84375,0,0,11,17,1,0,-3.096033122,2.378820487,0,-0.169899037,1
0.007405763,17.89436581,0.984375,0,0,11,20,1,0,-4.905496798,2.884485904,0,-0.015748357,1
0.00551236,43.41658669,2.109375,0,0,11,44,1,0,-5.200762435,3.77084155,0,0.746391695,1
0.00152118,18.20132429,0.9375,0,0,11,19,1,0,-6.48826893,2.901494355,0,-0.064538521,1
0.005063514,28.99497252,1.546875,0,0,11,32,1,0,-5.28569457,3.367122454,0,0.436236767,1
0.004953389,29.92591743,1.546875,0,0,11,32,1,0,-5.30768329,3.398724909,0,0.436236767,1
0.006835005,51.2445119,2.4375,0,0,11,52,0,0,-4.985698077,3.936608527,#NAME?,0.890972924,1
0.370373158,32.19467815,1.6875,0,0,11,35,1,0,-0.993244246,3.471801164,0,0.523248144,1
0.00326069,28.38314555,1.640625,0,0,11,34,1,0,-5.72581645,3.345795502,0,0.495077267,1
0.00395664,25.96150997,1.265625,0,0,11,26,1,0,-5.532360099,3.256615055,0,0.235566071,1
0.006213345,17.56458019,0.890625,0,0,11,19,0,0,-5.081055881,2.865884385,#NAME?,-0.115831816,1
0.000317144,21.24060316,1.640625,0,0,11,34,1,0,-8.056154629,3.055914593,0,0.495077267,1
0.001035839,35.92595712,1.78125,0,0,11,37,1,0,-6.872543553,3.581460074,0,0.577315365,1
0.006331022,50.53703123,2.484375,0,0,11,53,0,0,-5.062293602,3.922706359,#NAME?,0.910021119,1
0.011888735,50.6359556,2.4375,0,0,11,51,1,0,-4.432163966,3.924661909,0,0.890972924,1
0.002254366,77.74385615,3.75,0,0,11,80,0,0,-6.094886499,4.353419527,#NAME?,1.32175584,1
0.006706097,24.70992026,1.265625,0,0,11,26,1,0,-5.004738166,3.207204793,0,0.235566071,1
0.27250785,14.51419968,1.453125,0,0,11,30,1,0,-1.300087858,2.675127459,0,0.37371641,1
0.003823795,17.77860641,1.5,0,0,11,32,0,0,-5.566511894,2.877995847,#NAME?,0.405465108,1
0.004770631,46.09772229,2.25,0,0,11,47,1,0,-5.345276698,3.830763541,0,0.810930216,1
0.006510546,32.9887874,2.0625,0,0,11,43,1,0,-5.034331955,3.496167728,0,0.723918839,1
0.00320283,35.6931366,1.734375,0,0,11,36,1,0,-5.743720485,3.574958418,0,0.550647118,1
0.001782439,35.90485421,2.0625,0,0,11,43,1,0,-6.329772628,3.580872501,0,0.723918839,1
0.003296666,28.01176075,1.6875,0,0,11,35,1,0,-5.714843624,3.332624449,0,0.523248144,1
0.00311858,19.41648784,0.984375,0,0,11,20,1,0,-5.770377509,2.966122594,0,-0.015748357,1
0.011460864,43.13912526,2.15625,0,0,11,45,1,0,-4.468817178,3.764430364,0,0.768370602,1
0.016760188,33.95585369,1.640625,0,0,11,34,1,0,-4.088748967,3.52506126,0,0.495077267,1
0.032923731,10.03409976,0.98828125,0,0,11,22,1,0,-3.413561574,2.305989268,0,-0.011787956,1
0.001686345,19.33045382,3.46875,0,0,11,74,0,0,-6.385191814,2.96168177,#NAME?,1.243794299,1
0.002590579,24.33105012,1.21875,0,0,11,25,1,1,-5.955873876,3.191753317,0,0.197825743,1
0.023361624,7.883285332,0.890625,0,0,11,18,1,1,-3.756660603,2.064744737,0,-0.115831816,1
0.010984601,17.49285568,0.796875,0,0,11,16,1,1,-4.511260896,2.861792551,0,-0.227057451,1
0.001439442,35.77708764,1.828125,0,0,11,39,0,1,-6.54349974,3.577307678,#NAME?,0.603290851,1
0.00082704,26.57066051,1.265625,0,0,11,26,1,1,-7.097657497,3.279807619,0,0.235566071,1
0.003580058,49.31297143,2.4375,0,0,11,52,0,1,-5.632376278,3.898187159,#NAME?,0.890972924,1
0.001122496,35.10708854,2.0625,0,0,11,43,1,0,-6.792200502,3.558403063,0,0.723918839,1
0.018555257,24.29193137,2.015625,0,0,11,42,1,0,-3.987002134,3.190144253,0,0.700929321,1
0.119736631,11.20156212,0.796875,0,0,11,16,1,0,-2.12246069,2.416053244,0,-0.227057451,0
0.029352823,14.84230805,0.84375,0,0,11,17,1,0,-3.528366553,2.697481755,0,-0.169899037,0
0.142399123,10.78960862,0.9375,0,0,11,19,1,0,-1.949121439,2.378583506,0,-0.064538521,0
0.007917818,21.47091055,0.984375,0,0,11,20,1,0,-4.838639616,3.066699021,0,-0.015748357,0
0.014865487,21.1896201,1.03125,0,0,11,21,1,0,-4.208713062,3.053511444,0,0.030771659,0
0.002045136,22.13594362,1.078125,0,0,11,22,1,0,-6.192290988,3.097202695,0,0.075223421,0
0.026412129,22.04536102,1.078125,0,0,11,23,0,0,-3.633931943,3.093102195,#NAME?,0.075223421,0
0.004081618,23.35159132,1.171875,0,0,11,24,1,0,-5.501261801,3.150665133,0,0.15860503,0
0.006998219,20.88152731,1.21875,0,0,11,25,1,0,-4.962099591,3.038864907,0,0.197825743,0
0.009104743,25.96150997,1.265625,0,0,11,26,1,0,-4.698959792,3.256615055,0,0.235566071,0
0.012119016,28.16025568,1.359375,0,0,11,28,1,0,-4.41297949,3.337911611,0,0.307025035,0
0.00689478,25.48390112,1.5,0,0,11,31,1,0,-4.976990675,3.238046924,0,0.405465108,0
0.000902756,33.24154028,1.640625,0,0,11,34,1,0,-7.010058251,3.503800307,0,0.495077267,0
0.001056983,24.51918368,2.109375,0,0,11,44,1,0,-6.852336655,3.199455819,0,0.746391695,0
0,43.07453558,2.15625,0,0,11,46,0,0,#NAME?,3.762932001,#NAME?,0.768370602,0
0,40.80874196,2.203125,0,0,11,47,0,0,#NAME?,3.708896322,#NAME?,0.789876807,0
0.002491454,46.67598976,2.296875,0,0,11,48,1,0,-5.994888803,3.843229895,0,0.831549503,0
0.001216306,48.83646179,2.34375,0,0,11,49,1,0,-6.711936882,3.888477202,0,0.851752211,0
0.142471387,34.33605711,4.03125,0,0,11,85,1,0,-1.948614092,3.53619603,0,1.394076502,0
0,25.37271307,1.421875,0,0,12,28,0,0,#NAME?,3.233674308,#NAME?,0.351976423,1
0.010257892,19.41648784,0.9140625,0,0,12,17,1,0,-4.579707918,2.966122594,0,-0.089856329,1
0.389960746,32.93460859,1.87890625,0,0,12,36,1,0,-0.941709196,3.494524038,0,0.630689826,1
0.453723006,19.38175424,2.89453125,0,0,12,56,1,0,-0.790268386,2.96433212,0,1.062823181,1
0.008733762,56.26207328,4.671875,0,0,12,91,1,0,-4.740559074,4.030020654,0,1.54156049,1
0.122990058,10.54400375,0.9140625,0,0,12,17,1,0,-2.095651756,2.355557333,0,-0.089856329,1
0.009863626,86.59422699,4.671875,0,0,12,91,1,0,-4.618901429,4.46123315,0,1.54156049,1
0.002065327,49.82264392,4.1640625,0,0,12,82,0,0,-6.182466712,3.908469578,#NAME?,1.42649116,1
0.031272278,12.71013346,0.8125,0,0,12,15,1,0,-3.465023261,2.542399586,0,-0.207639365,1
0.0001481,59.53990259,3.09765625,0,0,12,60,1,0,-8.817622837,4.08664672,0,1.130645777,1
0.025142612,16.4924225,0.9140625,0,0,12,17,1,0,-3.683191183,2.802901033,0,-0.089856329,1
0.020580134,7.690204143,1.26953125,0,0,12,24,1,0,-3.883429037,2.03994733,0,0.238647738,1
0.018013901,9.310224171,1.015625,0,0,12,19,1,0,-4.016611541,2.23111317,0,0.015504187,1
0.017945463,9.946506175,0.96484375,0,0,12,18,1,0,-4.020417954,2.297221351,0,-0.035789108,1
0.025694957,8.892184051,0.96484375,0,0,12,18,1,0,-3.661460532,2.185172694,0,-0.035789108,1
0.001084779,17.88854382,0.96484375,0,0,12,18,1,0,-6.826378999,2.884160498,0,-0.035789108,1
0.017422446,6.485772521,0.8125,0,0,12,15,1,0,-4.049995904,1.869610935,0,-0.207639365,1
0.000677061,10.97373326,0.9140625,0,0,12,17,1,0,-7.297749186,2.395504532,0,-0.089856329,1
0,5.504576845,1.1171875,0,0,12,22,0,0,#NAME?,1.7055799,#NAME?,0.110814366,1
0.015331511,9.065523149,0.8125,0,0,12,15,1,0,-4.177845026,2.204478553,0,-0.207639365,1
0.006340992,11.36385492,1.1171875,0,0,12,21,1,0,-5.060720056,2.430437697,0,0.110814366,1
0.011735462,15.59035141,0.96484375,0,0,12,19,0,0,-4.445140081,2.746652224,#NAME?,-0.035789108,1
0.146087144,5.703015124,1.06640625,0,0,12,20,1,0,-1.923551959,1.740995004,0,0.064294351,1
0.005347117,22.11744937,1.67578125,0,0,12,32,1,0,-5.231197742,3.096366861,0,0.516279474,1
0.040242785,11.81665022,1.06640625,0,0,12,20,1,0,-3.212824546,2.469509572,0,0.064294351,1
0.039154108,11.70646059,0.96484375,0,0,12,18,1,0,-3.240249932,2.460140877,0,-0.035789108,1
0.038640789,21.47443584,1.87890625,0,0,12,36,1,0,-3.253446851,3.066863197,0,0.630689826,1
0.032252056,16.64331698,0.8125,0,0,12,15,1,0,-3.434173486,2.812008753,0,-0.207639365,1
0.431068277,22.48008323,4.11328125,0,0,12,80,1,0,-0.841488786,3.112629727,0,1.414221068,1
0.003047196,15.8113883,0.8125,0,0,12,15,1,0,-5.793533455,2.760730459,0,-0.207639365,1
0.07180793,29.84222202,2.99609375,0,0,12,58,1,0,-2.633760363,3.395924237,0,1.097309357,1
0.019774003,17.60107524,0.86328125,0,0,12,16,1,0,-3.923387184,2.867959993,0,-0.147014743,1
0.017483923,25.59092903,1.67578125,0,0,12,32,1,0,-4.046473506,3.242237954,0,0.516279474,1
0.009117322,20.24845673,1.015625,0,0,12,19,1,0,-4.697579158,3.00807858,0,0.015504187,1
0.128290607,38.6746158,3.91015625,0,0,12,76,1,0,-2.053457221,3.655183462,0,1.363577335,1
0.015208158,20.7975415,1.16796875,0,0,12,22,1,0,-4.185923285,3.034834783,0,0.155266129,1
0.008289627,8.993475688,0.96484375,0,0,12,18,1,0,-4.792750305,2.196499391,0,-0.035789108,1
0.009247743,14.93266294,1.26953125,0,0,12,24,1,0,-4.683375757,2.703550957,0,0.238647738,1
0.035801651,11.42365966,0.8125,0,0,12,15,1,0,-3.329761269,2.435686613,0,-0.207639365,1
0.018015303,22.20360331,1.21875,0,0,12,23,1,0,-4.016533716,3.100254587,0,0.197825743,1
0.029707144,8.98335146,1.26953125,0,0,12,25,0,0,-3.516367723,2.195373026,#NAME?,0.238647738,1
0.102034875,6.851751999,1.015625,0,0,12,19,1,0,-2.282440612,1.924504386,0,0.015504187,1
0.01152546,59.28628568,3.19921875,0,0,12,62,1,0,-4.463196778,4.082378009,0,1.162906639,1
0.027215566,22.82542442,1.1171875,0,0,12,21,1,0,-3.60396619,3.127875021,0,0.110814366,1
0.228536794,22.51530134,1.3203125,0,0,12,25,1,0,-1.476058058,3.114195138,0,0.277868451,1
0.009265685,43.93176527,2.28515625,0,0,12,44,1,0,-4.681437488,3.782637641,0,0.826434403,1
