curvature,strokewidth,density,x,y,w,h,distance,letterReversal,class
0.001508387,36.14639433,7.125,0,0,31,56,1,1,1
0.000455649,38.94868419,3.875,0,0,31,30,1,,1
0.541927579,34.54659106,5.25,0,0,31,41,1,,1
0.499670886,23.59344182,5.375,0,0,31,42,1,,1
0.020541596,16.68179812,3.875,0,0,31,31,0,,1
0.238750903,19.11276432,3.125,0,0,31,24,1,,1
0.347910528,23.6509087,4,0,0,31,32,0,,1
0.014258608,34.62790595,5.375,0,0,31,42,1,,1
0.005189708,21.67669878,3.375,0,0,31,26,1,,1
0.007103438,26.17150491,4.625,0,0,31,36,1,,1
0.00895696,24.8327601,5.375,0,0,31,43,0,,1
0.02969073,13.02241094,3,0,0,31,24,0,,1
0.003992682,13.03840481,0.875,0,0,31,6,1,,0
0.010978684,30.01666204,1,0,0,31,7,1,,0
0.067307645,14.66657085,2.75,0,0,31,21,1,,0
0.028096515,22.24152735,2.75,0,0,31,21,1,,0
0.047658206,11.69719888,2.75,0,0,31,22,0,,0
0.021641793,23.22159951,3,0,0,31,23,1,,0
0.278310423,13.01129341,3,0,0,31,24,0,,0
0.003012968,24.25347687,3.125,0,0,31,24,1,,0
0.350467112,20.0994243,3.375,0,0,31,26,1,,0
0.01518924,22.51131693,3.375,0,0,31,26,1,,0
0.026355125,24.4730628,3.625,0,0,31,29,0,,0
0.024826081,21.55236483,4,0,0,31,32,0,,0
0.013252789,23.67410716,4,0,0,31,32,0,,0
0.002023013,19.15272279,4,0,0,31,31,1,,0
0.003373753,22.57343211,4,0,0,31,31,1,,0
0.019330211,26.6927526,4.125,0,0,31,33,0,,0
0.001877556,37.53664876,4.125,0,0,31,32,1,,0
0.009783175,35.00230036,4.125,0,0,31,33,0,,0
0.009092608,31.46498922,4.375,0,0,31,34,1,,0
0.004350951,25.63905928,4.625,0,0,31,36,1,,0
0.002291709,30.19359713,4.75,0,0,31,37,1,,0
0.008669257,27.63422075,4.75,0,0,31,37,1,,0
0.003946338,48.41487375,4.875,0,0,31,39,0,,0
0.019512921,22.27254772,5,0,0,31,39,1,,0
0.007376862,29.73807614,5.5,0,0,31,43,1,,0
0.005344209,25.72958249,5.625,0,0,31,44,1,,0
0.400897807,28.78056993,5.75,0,0,31,45,1,,0
0.01450041,25.90172911,5.75,0,0,31,45,1,,0
0.420583427,31.2770524,6,0,0,31,48,0,,0
0.003310262,45.02500569,6,0,0,31,47,1,,0
0.011156,37.42077549,6,0,0,31,47,1,,0
0.002941288,42.30711688,6.125,0,0,31,48,1,,0
0.007455912,28.9127137,6.5,0,0,31,52,0,,0
0.001759546,29.92775003,6.5,0,0,31,51,1,,0
0.00476388,35.74783662,6.75,0,0,31,53,1,,0
0.43315628,36.94695442,6.875,0,0,31,54,1,,0
0.370941288,28.08230469,7.375,0,0,31,58,1,,0
0.253070409,39.98887643,10.875,0,0,31,86,1,,0
0.004670497,67.66037159,11.375,0,0,31,90,1,,0
0.01787613,25.78948272,3.3515625,0,0,32,26,0,0,1
0.00433739,40.03759448,5.80078125,0,0,32,45,0,0,1
0.361363916,38.25660451,6.31640625,0,0,32,48,1,0,1
0.227867426,30.6298249,7.08984375,0,0,32,55,0,0,1
0.24302049,27.55719218,6.1875,0,0,32,48,0,0,1
0.002141745,26.99205024,1.16015625,0,0,32,8,1,0,1
0.00444258,28.65581435,1.67578125,0,0,32,12,1,0,1
0.252169669,20.84059286,6.9609375,0,0,32,53,1,0,1
0.011776552,30.0081151,2.44921875,0,0,32,18,1,0,1
0.009968969,31.57530681,1.2890625,0,0,32,9,1,0,1
0.003760355,73.00684899,8.89453125,0,0,32,68,1,0,1
0.501371413,48.68029117,7.9921875,0,0,32,61,1,0,1
0.009518929,38.72079366,7.86328125,0,0,32,60,1,0,1
0.001644919,49.24937811,5.80078125,0,0,32,44,1,0,1
0.025099618,29.31935569,2.96484375,0,0,32,23,0,0,1
0.019456933,12.7648209,3.48046875,0,0,32,26,1,0,1
0.152483295,10.88799823,2.3203125,0,0,32,17,1,0,1
0.053658824,15.19167985,2.44921875,0,0,32,18,1,0,1
0.02273679,18.03222457,1.41796875,0,0,32,10,1,0,1
0.020653426,25.56953776,6.05859375,0,0,32,46,1,0,1
0.019472298,20.10586795,10.18359375,0,0,32,79,0,0,1
0.03044308,20.92159819,4.76953125,0,0,32,36,1,0,1
0.004487115,25.19153646,6.9609375,0,0,32,53,1,0,1
0.18098014,17.93674022,5.671875,0,0,32,43,1,0,1
0.009450211,33.40015892,9.75,0,0,32,77,1,0,1
0.006126666,21.58555825,4.51171875,0,0,32,34,1,0,1
0.021491324,26.28971451,5.9296875,0,0,32,45,1,0,1
0.026583429,36.60872803,4.25390625,0,0,32,32,1,0,1
0.001260106,64.93843238,8.5078125,0,0,32,65,1,0,1
0.003962864,21.9545772,2.96484375,0,0,32,23,0,0,1
0.000978655,36.21955801,6.05859375,0,0,32,46,1,0,1
0.004728154,48.01041554,5.28515625,0,0,32,40,1,0,1
0.071447635,27.5752626,6.4453125,0,0,32,49,1,0,1
0.023941438,21.12179725,2.8359375,0,0,32,21,1,0,1
0.221741089,11.8897306,2.8359375,0,0,32,22,0,0,1
0.024340482,30.50803447,6.05859375,0,0,32,46,1,0,1
0.031939195,22.63683157,5.80078125,0,0,32,45,0,0,1
0.011518608,22.17170359,4.3828125,0,0,32,33,1,0,1
0.004244822,26.70371903,4.76953125,0,0,32,37,0,0,1
0.007393946,23.61392009,5.02734375,0,0,32,39,0,0,1
0.009520205,31.90611227,2.96484375,0,0,32,22,1,0,1
0.233734079,17.38458013,5.15625,0,0,32,39,1,0,1
0.010436484,41.60975906,5.80078125,0,0,32,44,1,0,1
0.015547465,29.95449294,5.28515625,0,0,32,40,1,0,1
0.011497708,42.30569321,4.640625,0,0,32,35,1,0,1
0.017077198,35.84689666,2.578125,0,0,32,19,1,0,1
0.002026889,33.38656529,2.96484375,0,0,32,22,1,0,1
0.000451547,29.63742533,3.3515625,0,0,32,25,1,0,1
0.00167319,54.26226841,6.9609375,0,0,32,53,1,0,1
0.011201005,21.32131906,3.09375,0,0,32,23,1,0,1
0.005061686,25.51084838,3.48046875,0,0,32,26,1,0,1
0.00543015,31.37471322,3.8671875,0,0,32,29,1,0,1
0.007824821,55.47071299,6.703125,0,0,32,51,1,0,1
0.001038367,31.27441244,5.9296875,0,0,32,46,0,0,1
0.022696325,33.43843507,4.51171875,0,0,32,34,1,0,1
0.004863571,31.40063694,1.546875,0,0,32,11,1,0,1
0.124523963,18.70909439,4.25390625,0,0,32,33,0,0,1
0.002487205,47.8355301,6.57421875,0,0,32,50,1,0,1
0.00101737,35.06368127,8.63671875,0,0,32,67,0,0,1
0.002837219,42.51282893,6.9609375,0,0,32,54,0,0,1
0.271483583,29.67743084,7.60546875,0,0,32,58,1,0,1
0.018670143,27.79318492,6.1875,0,0,32,47,1,0,1
0.005351156,53.38192675,7.34765625,0,0,32,56,1,0,1
0.233165401,27.7957249,6.9609375,0,0,32,54,0,0,1
0.000780771,58.82176468,7.4765625,0,0,32,57,1,0,1
0.282236676,19.326149,5.28515625,0,0,32,40,1,0,1
0.00546783,34.54300132,6.05859375,0,0,32,46,1,0,1
0.254395433,15.69177103,3.99609375,0,0,32,30,1,0,1
0.44903878,24.29191792,5.54296875,0,0,32,42,1,0,1
0.097726603,21.06915971,5.02734375,0,0,32,39,0,0,1
0.258481358,23.1223427,3.99609375,0,0,32,30,1,0,1
0.011411569,44.79659154,7.21875,0,0,32,56,0,0,1
0.242589553,28.94286694,7.9921875,0,0,32,61,1,0,1
0.001615723,32.44042793,7.34765625,0,0,32,56,1,0,1
0.005293762,56.795391,7.734375,0,0,32,59,1,0,1
0.630631977,33.23704997,5.80078125,0,0,32,44,1,0,1
0.021540435,29.70752091,5.02734375,0,0,32,38,1,0,1
0.009354343,37.39683657,6.1875,0,0,32,47,1,0,1
0.460266498,23.09916807,5.4140625,0,0,32,41,1,0,1
0.453061398,25.44792167,6.57421875,0,0,32,50,1,0,1
0.454512348,32.02851724,7.4765625,0,0,32,57,1,0,1
0.006757432,55.19472167,7.34765625,0,0,32,56,1,0,1
0.50575359,33.27844696,6.703125,0,0,32,51,1,0,1
0.002362233,37.98922995,4.3828125,0,0,32,33,1,0,1
0.020951885,22.98640147,4.640625,0,0,32,35,1,0,1
0.008862994,37.73726618,4.51171875,0,0,32,34,1,0,1
0.00906445,18.21867571,3.609375,0,0,32,27,1,0,1
0.068573419,16.19044549,0.90234375,0,0,32,6,1,0,1
0.562126387,23.09906622,6.4453125,0,0,32,49,1,0,1
0.010071828,38.24677193,7.08984375,0,0,32,55,0,0,1
0.008951522,18.90024983,3.609375,0,0,32,27,1,0,1
0.000562279,28.38732701,5.15625,0,0,32,40,0,0,1
0.031530583,16.92907458,5.02734375,0,0,32,38,1,0,1
0.005768637,39.38945288,7.4765625,0,0,32,58,0,0,1
0.008718064,35.47282329,6.1875,0,0,32,48,0,0,1
0.008073744,20.86387818,9.41015625,0,0,32,73,0,0,1
0.011031063,44.59116267,7.34765625,0,0,32,57,0,0,1
0.444542348,36.11952629,9.796875,0,0,32,75,1,0,1
0.003498891,42.13296277,8.37890625,0,0,32,65,0,0,1
0.021561347,29.10890036,5.28515625,0,0,32,40,1,0,1
0.002588753,33.17386636,5.15625,0,0,32,40,0,1,1
0.008662027,19.00939796,7.734375,0,0,32,59,1,1,1
0.00436152,25.35429553,6.1875,0,0,32,48,0,1,1
0.355300774,24.41948301,3.48046875,0,0,32,26,1,1,1
0.010802784,36.35160757,5.02734375,0,0,32,39,0,1,1
0.0047653,33.58448561,6.57421875,0,0,32,50,1,1,1
0.005409707,49.82997385,8.63671875,0,0,32,66,1,1,1
0.016465748,34.15109543,6.31640625,0,0,32,48,1,,1
0.003566558,26.21546993,4.76953125,0,0,32,36,1,,1
0.418600021,27.76582518,4.125,0,0,32,31,1,,1
0.439526977,29.83163746,4.25390625,0,0,32,32,1,,1
0.011349523,34.65524464,5.80078125,0,0,32,45,0,,1
0.009508088,41.6455875,5.4140625,0,0,32,41,1,,1
0.014754679,22.66327681,4.51171875,0,0,32,34,1,,1
0.34597097,29.04140743,6.83203125,0,0,32,52,1,,1
0.059442831,17.83054625,4.640625,0,0,32,35,1,,1
0.253941792,29.45361739,0.90234375,0,0,32,6,1,,0
0.003481164,31.144823,1.41796875,0,0,32,10,1,,0
0.010721908,21.31644806,2.70703125,0,0,32,21,0,,0
0.011502871,18.01740817,2.8359375,0,0,32,22,0,,0
0.33498408,18.5140702,2.96484375,0,0,32,23,0,,0
0.312526271,12.32173609,3.09375,0,0,32,24,0,,0
0.022414013,22.50781059,3.09375,0,0,32,23,1,,0
0.441788361,17.07369021,3.22265625,0,0,32,24,1,,0
0.021308737,20.91822327,3.3515625,0,0,32,26,0,,0
0.003123424,33.61547263,3.3515625,0,0,32,25,1,,0
0.002615479,35.4682957,3.48046875,0,0,32,26,1,,0
0.029988713,17.21765534,3.609375,0,0,32,28,0,,0
0.203417113,13.81105253,3.73828125,0,0,32,29,0,,0
0.482854613,17.07977085,3.8671875,0,0,32,29,1,,0
0.026218542,24.36907539,4.25390625,0,0,32,33,0,,0
0.010665909,33.62077014,4.3828125,0,0,32,33,1,,0
0.425686114,20.0949441,4.3828125,0,0,32,33,1,,0
0.003229252,34.52224205,4.51171875,0,0,32,35,0,,0
0.00296184,31.16372659,4.640625,0,0,32,36,0,,0
0.453611401,18.13658612,4.640625,0,0,32,35,1,,0
0.035924079,25.05111002,4.640625,0,0,32,35,1,,0
0.480199466,25.40671554,4.76953125,0,0,32,36,1,,0
0.009455202,28.37251596,4.8984375,0,0,32,37,1,,0
0.276951698,28.23949257,4.8984375,0,0,32,38,0,,0
0.004704883,44.04543109,5.02734375,0,0,32,38,1,,0
0.008862046,27.47874559,5.15625,0,0,32,39,1,,0
0.005764011,29.58248402,5.15625,0,0,32,40,0,,0
0.006920139,35.27118791,5.4140625,0,0,32,42,0,,0
0.010429153,31.69683093,5.4140625,0,0,32,41,1,,0
0.006821696,28.75684148,5.4140625,0,0,32,41,1,,0
0.001746142,36.5030011,5.54296875,0,0,32,42,1,,0
0.250416571,20.61942227,5.80078125,0,0,32,45,0,,0
0.010870086,32.03156131,5.80078125,0,0,32,45,0,,0
0.018976161,24.57974539,5.9296875,0,0,32,46,0,,0
0.34466843,27.66023791,6.31640625,0,0,32,49,0,,0
0.500734379,17.26669429,6.31640625,0,0,32,48,1,,0
0.0055392,49.11985634,6.4453125,0,0,32,49,1,,0
0.473682529,24.33947584,6.4453125,0,0,32,49,1,,0
0.465829166,30.43427616,6.57421875,0,0,32,50,1,,0
0.01422644,38.52178881,6.57421875,0,0,32,51,0,,0
0.006190932,31.81601685,6.83203125,0,0,32,53,0,,0
0.110746515,24.71829985,6.9609375,0,0,32,53,1,,0
0.304265537,36.67673665,7.21875,0,0,32,55,1,,0
0.446446081,25.54727773,7.4765625,0,0,32,57,1,,0
0.002215232,41.91095465,7.60546875,0,0,32,58,1,,0
0.007760336,32.44204914,7.9921875,0,0,32,61,1,,0
0.20170359,31.37585359,8.5078125,0,0,32,65,1,,0
0.003154719,67.76878935,9.5390625,0,0,32,73,1,,0
0.010080424,51.48962962,10.3125,0,0,32,79,1,,0
0.000677684,57.66280623,11.21484375,0,0,32,86,1,,0
0.054863255,39.57106162,11.47265625,0,0,32,88,1,,0
0.004545701,83.57058431,12.50390625,0,0,32,96,1,,0
0.004503373,56.54916872,7.5703125,0,0,33,56,1,0,1
0.003439226,60.53924347,7.3046875,0,0,33,54,1,0,1
0.005893754,45.68208851,6.90625,0,0,33,51,1,0,1
0.002081937,65.59261796,9.1640625,0,0,33,68,1,0,1
0.00192402,35.67133391,6.375,0,0,33,47,1,0,1
0.361374435,22.03824329,3.71875,0,0,33,28,0,0,1
0.010675944,35.53054016,6.375,0,0,33,47,1,0,1
0.004008819,52.55725971,7.4375,0,0,33,55,1,0,1
0.00308136,38.64911064,6.375,0,0,33,47,1,0,1
0.46593248,20.57431864,6.640625,0,0,33,49,1,0,1
0.35241048,33.42940676,6.90625,0,0,33,51,1,0,1
0.356399236,33.96953082,11.2890625,0,0,33,85,0,0,1
0.376208758,37.6266657,8.5,0,0,33,63,1,0,1
0.40703669,16.82411276,0.796875,0,0,33,5,1,0,1
0.005121301,54.95534241,11.6875,0,0,33,87,1,0,1
0.008115757,60.89379849,9.9609375,0,0,33,74,1,0,1
0.014115803,30.95584401,6.5078125,0,0,33,48,1,0,1
0.266829186,14.25865981,2.7890625,0,0,33,20,1,0,1
0.13716969,22.92006392,7.0390625,0,0,33,52,1,0,1
0.211666269,8.808482972,2.19140625,0,0,33,16,1,0,1
0.010637788,27.4647431,6.5078125,0,0,33,48,1,0,1
0.094382192,28.83911526,6.640625,0,0,33,49,1,0,1
0.004347316,49.78862102,6.375,0,0,33,48,0,0,1
0.014149388,38.34967598,3.8515625,0,0,33,28,1,0,1
0.001074476,32.06243908,1.0625,0,0,33,7,1,0,1
0.00217277,32.75667871,1.4609375,0,0,33,10,1,0,1
0.024237578,16.5477989,5.1796875,0,0,33,38,1,0,1
0.004719119,25.0131488,1.0625,0,0,33,7,1,0,1
0.004408495,17.61315713,2.5234375,0,0,33,19,0,0,1
0.026665915,33.5606692,5.9765625,0,0,33,44,1,0,1
0.166404133,25.80266431,11.8203125,0,0,33,88,1,0,1
0.017956253,10.64400133,2.125,0,0,33,15,1,0,1
0.461822798,28.04798421,8.3671875,0,0,33,62,1,0,1
0.33138484,29.76684185,6.109375,0,0,33,45,1,0,1
0.414830517,13.40055501,3.453125,0,0,33,25,1,0,1
0.0203702,21.28184937,3.8515625,0,0,33,28,1,0,1
0.307533442,22.86356162,3.984375,0,0,33,30,0,0,1
0.020813056,47.01063709,5.9765625,0,0,33,44,1,0,1
0.198570002,27.17231864,6.7734375,0,0,33,50,1,0,1
0.425709354,25.9326894,6.7734375,0,0,33,50,1,0,1
0.30161588,14.99156067,3.3203125,0,0,33,24,1,0,1
0.34079255,13.35921573,3.8515625,0,0,33,28,1,0,1
0.277987799,27.40437762,3.3203125,0,0,33,24,1,0,1
0.015693246,25.67484504,2.7890625,0,0,33,20,1,0,1
0.547180574,26.48843333,6.5078125,0,0,33,48,1,0,1
0.003474202,85.28774824,11.421875,0,0,33,86,0,0,1
0.002915612,48.91829923,5.9765625,0,0,33,44,1,0,1
0.026520577,31.66403662,3.453125,0,0,33,25,1,0,1
0.007579992,34.04487286,6.640625,0,0,33,49,1,0,1
0.007115927,39.13560439,7.703125,0,0,33,58,0,0,1
0.022419462,31.43697374,5.84375,0,0,33,43,1,0,1
0.007337908,32.74445196,5.84375,0,0,33,44,0,0,1
0.006017719,38.94333564,7.0390625,0,0,33,52,1,0,1
0.015706839,33.11792859,6.109375,0,0,33,46,0,0,1
0.004547994,42.32891002,7.96875,0,0,33,60,0,0,1
0.001483012,34.14253466,8.6328125,0,0,33,64,1,0,1
0.00897928,20.1858207,3.984375,0,0,33,29,1,0,1
0.015454519,25.6180336,6.375,0,0,33,47,1,0,1
0.004277421,74.40885293,10.7578125,0,0,33,80,1,0,1
0.009153304,22.34770155,4.1171875,0,0,33,30,1,0,1
0.005344786,57.31491952,7.8359375,0,0,33,58,1,0,1
0.004557584,49.60045556,8.8984375,0,0,33,66,1,0,1
0.000821039,36.24123895,6.375,0,0,33,47,1,0,1
0.455772333,34.95267191,7.8359375,0,0,33,58,1,0,1
0.287777194,23.89021557,6.640625,0,0,33,50,0,0,1
0,33.42819834,12.8828125,0,0,33,97,0,0,1
0.018640725,14.80633983,1.7265625,0,0,33,13,0,0,1
0.003650406,18.44329826,1.0625,0,0,33,7,1,0,1
0.011179365,36.5229654,5.3125,0,0,33,39,1,0,1
0.007292576,47.95060914,6.375,0,0,33,48,0,0,1
0.419782802,42.35365614,8.765625,0,0,33,65,1,0,1
0.007352048,32.03202475,7.3046875,0,0,33,54,1,0,1
0.008539419,32.06243908,1.859375,0,0,33,13,1,0,1
0.224065577,23.5642694,6.2421875,0,0,33,47,0,0,1
0.412647009,18.50966098,5.3125,0,0,33,39,1,0,1
0.010013973,21.04506945,10.09375,0,0,33,76,0,0,1
0.42761306,38.88959495,8.5,0,0,33,63,1,0,1
0.00390623,31.14868254,8.3671875,0,0,33,63,0,0,1
0.005775503,24.9465796,4.78125,0,0,33,36,0,1,1
0.003508825,30.21886203,7.171875,0,0,33,53,1,1,1
0.000651868,40.11221855,7.5703125,0,0,33,57,0,1,1
0.284557667,21.38594353,4.9140625,0,0,33,36,1,1,1
0.02627286,25.62226548,3.5859375,0,0,33,27,0,1,1
0.333778998,23.96820217,5.046875,0,0,33,38,0,1,1
0.187082824,34.48809046,7.3046875,0,0,33,55,0,1,1
0.004191303,32.06243908,1.0625,0,0,33,7,1,,1
0.001262846,32.14031736,0.796875,0,0,33,5,1,,1
0.290944626,23.72627051,5.9765625,0,0,33,44,1,,1
0.088664558,18.0967463,3.984375,0,0,33,29,1,,1
0.026206069,31.91031426,3.984375,0,0,33,29,1,,1
0.155573774,27.81586605,4.3828125,0,0,33,33,0,,1
0.018348785,30.59779535,4.25,0,0,33,31,1,,1
0.00185068,31.14031736,0.796875,0,0,33,5,1,,0
0.010840781,17.88526629,0.796875,0,0,33,5,1,,0
0.023849842,16.45703656,2.65625,0,0,33,19,1,,0
0.074240468,20.68702859,2.65625,0,0,33,19,1,,0
0.022774876,12.10282196,2.65625,0,0,33,19,1,,0
0.293755629,12.73769522,3.0546875,0,0,33,22,1,,0
0.004236092,20.44910109,3.8515625,0,0,33,28,1,,0
0.29225559,28.21022261,4.1171875,0,0,33,31,0,,0
0.008272638,35.12478374,4.1171875,0,0,33,30,1,,0
0.588817099,25.18408811,4.25,0,0,33,31,1,,0
0.443018847,27.22628445,4.515625,0,0,33,33,1,,0
0.3018585,21.84708384,4.515625,0,0,33,34,0,,0
0.339268788,22.00528279,4.515625,0,0,33,33,1,,0
0.00315384,37.29079675,4.9140625,0,0,33,36,1,,0
0.519944134,21.94196163,5.3125,0,0,33,39,1,,0
0.000759501,47.70744177,5.578125,0,0,33,41,1,,0
0.006355138,28.86789842,5.578125,0,0,33,41,1,,0
0.270532419,22.13881898,5.578125,0,0,33,41,1,,0
0.023277822,26.57158381,5.84375,0,0,33,44,0,,0
0.014125598,31.1018971,5.84375,0,0,33,43,1,,0
0.003498004,31.07863695,5.9765625,0,0,33,45,0,,0
0.017977451,33.05442824,6.2421875,0,0,33,46,1,,0
0.004935442,27.43011969,6.640625,0,0,33,49,1,,0
0.0055945,21.15539833,6.7734375,0,0,33,50,1,,0
0.002270577,31.30924372,6.7734375,0,0,33,50,1,,0
0.013413958,36.15347708,6.90625,0,0,33,51,1,,0
0.45522602,24.13677729,6.90625,0,0,33,51,1,,0
0.003089099,52.69724851,7.0390625,0,0,33,52,1,,0
0.006625137,41.41460846,7.171875,0,0,33,53,1,,0
0.027217482,29.46434926,7.703125,0,0,33,57,1,,0
0.013598815,37.1331858,7.703125,0,0,33,57,1,,0
0.011684812,68.44705983,8.5,0,0,33,63,1,,0
0.24664007,35.35838253,9.1640625,0,0,33,69,0,,0
0.240339171,30.1680295,9.1640625,0,0,33,68,1,,0
0.005788765,41.50282205,9.828125,0,0,33,73,1,,0
0.009688262,32.48074111,10.7578125,0,0,33,80,1,,0
0.0114129,53.91289857,11.0234375,0,0,33,82,1,,0
0.002962628,90.13878189,11.6875,0,0,33,87,1,,0
0.003232506,44.60342629,11.953125,0,0,33,89,1,,0
0.591764023,43.9548955,12.3515625,0,0,33,92,1,,0
0.005424757,61.29506192,12.75,0,0,33,95,1,,0
0.012589583,78.65539374,10.52734375,0,0,34,76,1,0,1
0.003268267,37.8418709,6.2890625,0,0,34,46,0,0,1
0.010078132,30.23837702,5.05859375,0,0,34,36,1,0,1
0.059794915,33.56291241,8.203125,0,0,34,59,1,0,1
0.008961513,61.91803246,8.88671875,0,0,34,64,1,0,1
0.001369806,98.23441352,13.3984375,0,0,34,97,1,0,1
0.018004533,43.52977753,7.3828125,0,0,34,53,1,0,1
0.026815911,22.93043584,2.59765625,0,0,34,19,0,0,1
0.013038877,18.97739392,5.33203125,0,0,34,38,1,0,1
0.010399124,33.44344805,8.06640625,0,0,34,58,1,0,1
0.034655737,16.14731385,1.3671875,0,0,34,10,0,0,1
0.244917279,26.96294195,7.3828125,0,0,34,53,1,0,1
0.013576681,34.82437343,6.42578125,0,0,34,46,1,0,1
0.007981179,14.03481548,3.0078125,0,0,34,21,1,0,1
0.005961868,10.71772022,3.28125,0,0,34,24,0,0,1
0.00491657,39.83029649,7.109375,0,0,34,51,1,0,1
0.01155327,23.5988321,3.28125,0,0,34,23,1,0,1
0.018190142,24.35655838,5.33203125,0,0,34,38,1,0,1
0.00355444,51.4003891,6.5625,0,0,34,47,1,0,1
0.006230436,41.44329284,4.921875,0,0,34,35,1,0,1
0.008207583,31.92732803,4.921875,0,0,34,36,0,0,1
0.017297124,41.06090145,4.375,0,0,34,32,0,0,1
0.005458538,36.52982455,9.5703125,0,0,34,69,1,0,1
0.247722902,19.26689765,6.2890625,0,0,34,46,0,0,1
0.185523321,40.96552655,8.33984375,0,0,34,61,0,0,1
0.011976454,55.65475947,7.109375,0,0,34,51,1,0,1
0.004364293,20.21466433,2.734375,0,0,34,19,1,0,1
0.005881604,21.94378488,4.78515625,0,0,34,34,1,0,1
0.021746187,23.43229605,4.1015625,0,0,34,29,1,0,1
0.047207891,19.72863102,3.41796875,0,0,34,25,0,0,1
0.006562236,24.7549719,6.8359375,0,0,34,49,1,0,1
0.000455725,55.21775077,6.42578125,0,0,34,46,1,0,1
0.005174212,22.77051826,7.109375,0,0,34,52,0,0,1
0.263233287,18.80921037,3.96484375,0,0,34,29,0,0,1
0.231245996,20.20961297,4.6484375,0,0,34,33,1,0,1
0.013140465,28.02507939,5.60546875,0,0,34,40,1,0,1
0.008929553,29.32986713,5.60546875,0,0,34,41,0,0,1
0.005598319,67.54257916,8.61328125,0,0,34,62,1,0,1
0.005868448,41.60802229,9.84375,0,0,34,72,0,0,1
0.003999636,36.44913637,7.3828125,0,0,34,54,0,0,1
0.000470997,23.50250299,6.015625,0,0,34,43,1,0,1
0.003099159,28.04163537,7.109375,0,0,34,52,0,0,1
0.012985235,30.42952542,5.05859375,0,0,34,37,0,0,1
0.003353056,59.22837158,8.203125,0,0,34,59,1,0,1
0.005117065,35.00878463,7.3828125,0,0,34,54,0,0,1
0.009155649,49.13999018,8.88671875,0,0,34,64,1,0,1
0.003953929,30.19757535,1.23046875,0,0,34,8,1,0,1
0.428156145,38.69071361,10.1171875,0,0,34,73,1,0,1
0.001668382,27.47372951,1.640625,0,0,34,11,1,0,1
0.011960523,36.71393934,4.78515625,0,0,34,34,1,0,1
0.319189289,33.12305439,7.3828125,0,0,34,54,0,0,1
0.02315444,23.91284806,7.51953125,0,0,34,55,0,0,1
0.023666086,28.79033764,6.8359375,0,0,34,50,0,0,1
0.007678046,55.91257663,7.24609375,0,0,34,53,0,0,1
0.002297283,56.45750533,11.07421875,0,0,34,80,1,0,1
0.00384699,43.18564576,4.375,0,0,34,31,1,0,1
0.028003857,28.34843396,9.0234375,0,0,34,66,0,0,1
0.011529268,17.16282962,6.5625,0,0,34,47,1,0,1
0.011741777,31.58404846,3.28125,0,0,34,24,0,1,1
0.015300326,37.60125053,7.109375,0,0,34,52,0,1,1
0.001576171,66.24198065,8.203125,0,0,34,59,1,1,1
0.010989487,33.35146346,4.51171875,0,0,34,32,1,1,1
0.006873167,22.54799544,2.32421875,0,0,34,16,1,1,1
0.006423901,48.54894438,6.69921875,0,0,34,48,1,1,1
0.34040811,24.66474044,4.375,0,0,34,31,1,1,1
0.001387607,49.26834052,6.97265625,0,0,34,50,1,1,1
0.011465936,34.02050463,5.1953125,0,0,34,38,0,1,1
0.257446559,17.86816865,4.51171875,0,0,34,32,1,1,1
0.004508844,32.55219632,5.7421875,0,0,34,41,1,1,1
0.001402973,24.63666485,3.828125,0,0,34,27,1,,1
0.346927685,29.71379047,6.42578125,0,0,34,46,1,,1
0.007079376,35.3635067,4.6484375,0,0,34,33,1,,1
0.003092368,44.96737974,4.6484375,0,0,34,33,1,,1
0.007752119,21.59498507,3.69140625,0,0,34,26,1,,1
0.4405439,29.24061898,6.97265625,0,0,34,50,1,,1
0.012142876,32.8910211,5.7421875,0,0,34,41,1,,1
0.016103834,33.01514804,1.3671875,0,0,34,9,1,,0
0.009071918,22.3167929,1.50390625,0,0,34,11,0,,0
0.004600887,31.144823,2.05078125,0,0,34,14,1,,0
0.045643391,19.47226228,2.734375,0,0,34,19,1,,0
0.004740449,35.84689666,2.87109375,0,0,34,20,1,,0
0.015698227,17.82994623,3.28125,0,0,34,23,1,,0
0.013448411,23.26632122,3.28125,0,0,34,24,0,,0
0.335125632,17.95599764,3.41796875,0,0,34,24,1,,0
0.005255643,31.53350107,3.69140625,0,0,34,26,1,,0
0.031626102,25.19157686,3.828125,0,0,34,28,0,,0
0.005075825,24.46483062,3.96484375,0,0,34,28,1,,0
0.295203343,24.81646925,4.1015625,0,0,34,29,1,,0
0.598545397,27.89981617,4.6484375,0,0,34,33,1,,0
0.008313143,38.55217724,4.6484375,0,0,34,34,0,,0
0.002346328,27.87305722,5.05859375,0,0,34,36,1,,0
0.008050952,37.10795063,5.05859375,0,0,34,37,0,,0
0.31793542,20.67138429,5.05859375,0,0,34,36,1,,0
0.017339067,34.31411272,5.33203125,0,0,34,38,1,,0
0.001913231,40.42307164,5.7421875,0,0,34,41,1,,0
0.0156286,27.99191917,5.7421875,0,0,34,41,1,,0
0.411398357,28.03770065,5.87890625,0,0,34,42,1,,0
0.000495251,45.29067198,5.87890625,0,0,34,43,0,,0
0.002820453,33.06768429,6.15234375,0,0,34,44,1,,0
