x,y,w,h,distance,class
0,0,25,10,1,neurotypical
0,0,68,74,1,neurotypical
0,0,38,45,1,neurotypical
0,0,27,31,0,neurotypical
0,0,33,80,1,neurotypical
0,0,48,52,1,neurotypical
0,0,16,69,1,neurotypical
0,0,59,70,1,neurotypical
0,0,43,59,1,neurotypical
0,0,39,62,1,neurotypical
0,0,10,30,1,neurotypical
0,0,43,53,1,neurotypical
0,0,35,5,1,neurotypical
0,0,40,59,1,neurotypical
0,0,48,81,1,neurotypical
0,0,55,59,1,neurotypical
0,0,54,59,1,neurotypical
0,0,27,91,1,neurotypical
0,0,17,27,1,neurotypical
0,0,16,43,1,neurotypical
0,0,74,57,1,neurotypical
0,0,54,58,1,neurotypical
0,0,16,22,1,neurotypical
0,0,47,72,1,neurotypical
0,0,31,7,1,neurotypical
0,0,45,68,1,neurotypical
0,0,40,41,1,neurotypical
0,0,19,38,0,neurotypical
0,0,54,55,1,neurotypical
0,0,34,9,1,neurotypical
0,0,61,93,1,neurotypical
0,0,33,57,1,neurotypical
0,0,38,38,1,neurotypical
0,0,72,96,1,neurotypical
0,0,47,55,1,neurotypical
0,0,50,52,1,neurotypical
0,0,47,40,1,neurotypical
0,0,64,44,0,neurotypical
0,0,73,85,1,neurotypical
0,0,56,88,1,neurotypical
0,0,22,42,1,neurotypical
0,0,48,58,1,neurotypical
0,0,44,6,1,neurotypical
0,0,41,55,1,neurotypical
0,0,35,70,1,neurotypical
0,0,54,77,1,neurotypical
0,0,36,33,1,neurotypical
0,0,50,41,1,neurotypical
0,0,17,15,1,neurotypical
0,0,47,44,1,neurotypical
0,0,30,31,0,neurotypical
0,0,10,31,0,neurotypical
0,0,28,74,1,neurotypical
0,0,52,50,1,neurotypical
0,0,45,49,1,neurotypical
0,0,42,35,0,neurotypical
0,0,58,55,1,neurotypical
0,0,12,44,1,neurotypical
0,0,6,38,1,neurotypical
0,0,64,53,1,neurotypical
0,0,35,47,1,neurotypical
0,0,23,14,1,neurotypical
0,0,18,23,1,neurotypical
0,0,31,47,1,neurotypical
0,0,38,8,0,neurotypical
0,0,23,9,1,neurotypical
0,0,63,86,1,neurotypical
0,0,15,84,1,neurotypical
0,0,13,18,1,neurotypical
0,0,59,64,1,neurotypical
0,0,56,97,1,neurotypical
0,0,24,47,1,neurotypical
0,0,28,15,1,neurotypical
0,0,50,53,1,neurotypical
0,0,16,81,1,neurotypical
0,0,19,81,1,neurotypical
0,0,46,51,1,neurotypical
0,0,48,58,0,neurotypical
0,0,17,27,1,neurotypical
0,0,11,44,1,neurotypical
0,0,58,57,1,neurotypical
0,0,55,67,1,neurotypical
0,0,8,38,1,neurotypical
0,0,60,77,1,neurotypical
0,0,50,77,1,neurotypical
0,0,48,60,1,neurotypical
0,0,48,65,1,neurotypical
0,0,42,44,1,neurotypical
0,0,73,54,1,neurotypical
0,0,33,87,1,neurotypical
0,0,66,42,1,neurotypical
0,0,66,51,1,neurotypical
0,0,44,50,1,neurotypical
0,0,12,86,1,neurotypical
0,0,29,89,1,neurotypical
0,0,16,24,1,neurotypical
0,0,40,16,1,neurotypical
0,0,13,16,1,neurotypical
0,0,14,59,1,neurotypical
0,0,45,48,1,neurotypical
0,0,29,39,1,neurotypical
0,0,69,50,1,neurotypical
0,0,40,31,1,neurotypical
0,0,37,51,1,neurotypical
0,0,13,31,1,neurotypical
0,0,50,41,1,neurotypical
0,0,13,16,1,neurotypical
0,0,43,45,1,neurotypical
0,0,25,75,1,neurotypical
0,0,75,93,1,neurotypical
0,0,66,88,1,neurotypical
0,0,33,82,1,neurotypical
0,0,38,82,1,neurotypical
0,0,34,47,1,neurotypical
0,0,77,52,1,neurotypical
0,0,37,49,1,neurotypical
0,0,26,82,1,neurotypical
0,0,32,49,1,neurotypical
0,0,39,52,1,neurotypical
0,0,12,19,1,neurotypical
0,0,35,39,1,neurotypical
0,0,29,40,1,neurotypical
0,0,14,79,1,neurotypical
0,0,17,41,1,neurotypical
0,0,27,8,1,neurotypical
0,0,26,44,1,neurotypical
0,0,23,75,1,neurotypical
0,0,28,80,1,neurotypical
0,0,37,76,1,neurotypical
0,0,35,39,1,neurotypical
0,0,24,46,1,neurotypical
0,0,34,38,1,neurotypical
0,0,62,49,1,neurotypical
0,0,42,52,1,neurotypical
0,0,35,49,1,neurotypical
0,0,39,49,1,neurotypical
0,0,45,57,1,neurotypical
0,0,28,75,1,neurotypical
0,0,32,41,1,neurotypical
0,0,24,51,1,neurotypical
0,0,21,13,0,neurotypical
0,0,23,42,1,neurotypical
0,0,34,41,1,neurotypical
0,0,9,31,1,neurotypical
0,0,13,15,1,neurotypical
0,0,25,48,1,neurotypical
0,0,36,78,1,neurotypical
0,0,40,38,1,neurotypical
0,0,31,34,1,neurotypical
0,0,26,60,1,neurotypical
0,0,24,55,1,neurotypical
0,0,44,39,1,neurotypical
0,0,40,15,1,neurotypical
0,0,10,32,1,neurotypical
0,0,22,85,1,neurotypical
0,0,44,54,1,neurotypical
0,0,24,49,1,neurotypical
0,0,41,42,1,neurotypical
0,0,22,75,1,neurotypical
0,0,26,78,1,neurotypical
0,0,34,11,0,neurotypical
0,0,32,42,1,neurotypical
0,0,42,60,1,neurotypical
0,0,16,12,1,neurotypical
0,0,32,73,1,neurotypical
0,0,37,47,1,neurotypical
0,0,31,53,1,neurotypical
0,0,17,42,1,neurotypical
0,0,59,47,1,neurotypical
0,0,54,48,1,neurotypical
0,0,66,58,1,neurotypical
0,0,19,73,1,neurotypical
0,0,33,41,1,neurotypical
0,0,14,41,1,neurotypical
0,0,27,45,1,neurotypical
0,0,22,8,1,neurotypical
0,0,9,72,1,neurotypical
0,0,17,59,1,neurotypical
0,0,39,72,1,neurotypical
0,0,65,83,1,neurotypical
0,0,72,95,1,neurotypical
0,0,37,75,1,neurotypical
0,0,46,56,1,neurotypical
0,0,58,82,1,neurotypical
0,0,45,48,1,neurotypical
0,0,32,55,1,neurotypical
0,0,38,43,1,neurotypical
0,0,29,92,1,neurotypical
0,0,10,19,1,neurotypical
0,0,35,63,1,neurotypical
0,0,39,49,1,neurotypical
0,0,42,49,1,neurotypical
0,0,22,73,1,neurotypical
0,0,53,47,1,neurotypical
0,0,15,87,1,neurotypical
0,0,26,59,1,neurotypical
0,0,50,48,1,neurotypical
0,0,14,15,1,neurotypical
0,0,28,87,1,neurotypical
0,0,33,43,1,neurotypical
0,0,42,70,1,neurotypical
0,0,11,31,1,neurotypical
0,0,32,65,1,neurotypical
0,0,13,15,0,neurotypical
0,0,36,85,1,neurotypical
0,0,13,81,1,neurotypical
0,0,46,77,1,neurotypical
0,0,11,24,1,neurotypical
0,0,48,63,1,neurotypical
0,0,32,79,1,neurotypical
0,0,61,68,1,neurotypical
0,0,47,34,1,neurotypical
0,0,49,77,1,neurotypical
0,0,52,59,1,neurotypical
0,0,39,96,1,neurotypical
0,0,37,70,1,neurotypical
0,0,72,8,1,neurotypical
0,0,33,52,1,neurotypical
0,0,27,59,1,neurotypical
0,0,23,95,1,neurotypical
0,0,25,55,1,neurotypical
0,0,30,32,1,neurotypical
0,0,5,78,1,neurotypical
0,0,9,37,1,neurotypical
0,0,35,63,1,neurotypical
0,0,49,71,1,neurotypical
0,0,68,64,1,neurotypical
0,0,49,87,1,neurotypical
0,0,61,70,1,neurotypical
0,0,36,57,1,neurotypical
0,0,20,88,1,neurotypical
0,0,20,75,1,neurotypical
0,0,54,61,1,neurotypical
0,0,37,66,1,neurotypical
0,0,13,58,1,neurotypical
0,0,43,58,1,neurotypical
0,0,52,65,1,neurotypical
0,0,38,67,1,neurotypical
0,0,50,66,1,neurotypical
0,0,39,51,1,neurotypical
0,0,28,58,1,neurotypical
0,0,48,92,1,neurotypical
0,0,9,21,1,neurotypical
0,0,41,57,1,neurotypical
0,0,53,72,1,neurotypical
0,0,64,64,1,neurotypical
0,0,49,61,1,neurotypical
0,0,31,6,1,neurotypical
0,0,42,60,1,neurotypical
0,0,39,60,1,neurotypical
0,0,35,80,1,neurotypical
0,0,49,67,1,neurotypical
0,0,40,67,1,neurotypical
0,0,44,58,1,neurotypical
0,0,4,46,1,neurotypical
0,0,6,57,1,neurotypical
0,0,57,5,1,neurotypical
0,0,10,38,1,neurotypical
0,0,40,57,1,neurotypical
0,0,47,5,1,neurotypical
0,0,58,80,1,neurotypical
0,0,61,90,1,neurotypical
0,0,33,68,1,neurotypical
0,0,36,51,1,neurotypical
0,0,46,4,1,neurotypical
0,0,30,94,1,neurotypical
0,0,39,60,1,neurotypical
0,0,39,92,1,neurotypical
0,0,40,61,1,neurotypical
0,0,42,61,1,neurotypical
0,0,37,57,1,neurotypical
0,0,32,25,1,neurotypical
0,0,10,18,1,neurotypical
0,0,19,10,1,neurotypical
0,0,69,6,1,neurotypical
0,0,61,53,1,neurotypical
0,0,40,49,1,neurotypical
0,0,32,61,1,neurotypical
0,0,33,63,1,neurotypical
0,0,55,51,1,neurotypical
0,0,46,66,1,neurotypical
0,0,35,28,1,neurotypical
0,0,40,63,1,neurotypical
0,0,21,84,1,neurotypical
0,0,10,85,1,neurotypical
0,0,32,86,1,neurotypical
0,0,27,10,1,neurotypical
0,0,43,81,1,neurotypical
0,0,39,76,1,neurotypical
0,0,38,84,1,neurotypical
0,0,39,82,1,neurotypical
0,0,47,89,1,neurotypical
0,0,28,40,1,neurotypical
0,0,10,41,1,neurotypical
0,0,41,66,1,neurotypical
0,0,33,89,1,neurotypical
0,0,39,56,1,neurotypical
0,0,31,86,1,neurotypical
0,0,22,86,1,neurotypical
0,0,41,95,1,neurotypical
0,0,19,12,1,neurotypical
0,0,31,47,1,neurotypical
0,0,33,92,1,neurotypical
0,0,32,88,1,neurotypical
0,0,41,61,1,neurotypical
0,0,39,63,1,neurotypical
0,0,22,10,1,neurotypical
0,0,51,70,1,neurotypical
0,0,46,58,1,neurotypical
0,0,66,63,1,neurotypical
0,0,48,91,1,neurotypical
0,0,44,6,1,neurotypical
0,0,36,53,1,neurotypical
0,0,9,80,1,neurotypical
0,0,16,12,1,neurotypical
0,0,9,27,1,neurotypical
0,0,42,84,1,neurotypical
0,0,10,28,1,neurotypical
0,0,28,56,1,neurotypical
0,0,26,43,1,neurotypical
0,0,44,82,1,neurotypical
0,0,52,71,1,neurotypical
0,0,17,16,1,neurotypical
0,0,27,52,1,neurotypical
0,0,5,76,1,neurotypical
0,0,24,54,1,neurotypical
0,0,43,75,1,neurotypical
0,0,23,86,1,neurotypical
0,0,29,77,1,neurotypical
0,0,33,95,1,neurotypical
0,0,37,67,1,neurotypical
0,0,12,71,1,neurotypical
0,0,48,79,1,neurotypical
0,0,44,89,1,neurotypical
0,0,52,76,1,neurotypical
0,0,48,87,1,neurotypical
0,0,63,74,1,neurotypical
0,0,42,83,1,neurotypical
0,0,35,63,1,neurotypical
0,0,43,57,1,neurotypical
0,0,40,61,1,neurotypical
0,0,12,47,1,neurotypical
0,0,54,75,1,neurotypical
0,0,42,85,1,neurotypical
0,0,28,78,1,neurotypical
0,0,18,84,1,neurotypical
0,0,41,80,1,neurotypical
0,0,23,49,1,neurotypical
0,0,31,45,1,neurotypical
0,0,42,92,1,neurotypical
0,0,42,94,1,neurotypical
0,0,41,85,1,neurotypical
0,0,14,78,1,neurotypical
0,0,38,60,1,neurotypical
0,0,16,79,1,neurotypical
0,0,18,48,1,neurotypical
0,0,58,96,1,neurotypical
0,0,36,88,1,neurotypical
0,0,46,84,1,neurotypical
0,0,34,88,1,neurotypical
0,0,36,86,1,neurotypical
0,0,36,13,1,neurotypical
0,0,10,92,1,neurotypical
0,0,16,57,1,neurotypical
0,0,35,86,1,neurotypical
0,0,39,49,1,neurotypical
0,0,77,59,1,neurotypical
0,0,46,61,1,neurotypical
0,0,39,75,1,neurotypical
0,0,35,81,1,neurotypical
0,0,39,78,1,neurotypical
0,0,50,91,1,neurotypical
0,0,26,76,1,neurotypical
0,0,38,86,1,neurotypical
0,0,42,16,1,neurotypical
0,0,45,6,1,neurotypical
0,0,5,82,1,neurotypical
0,0,43,56,1,neurotypical
0,0,53,7,1,neurotypical
0,0,56,3,1,neurotypical
0,0,39,53,1,neurotypical
0,0,64,3,1,neurotypical
0,0,5,83,1,neurotypical
0,0,10,42,1,neurotypical
0,0,11,16,1,neurotypical
0,0,29,42,1,neurotypical
0,0,5,36,1,neurotypical
0,0,18,14,1,neurotypical
0,0,42,43,1,neurotypical
0,0,62,45,1,neurotypical
0,0,33,50,1,neurotypical
0,0,44,47,1,neurotypical
0,0,40,53,1,neurotypical
0,0,19,84,1,neurotypical
0,0,43,54,1,neurotypical
0,0,35,57,1,neurotypical
0,0,3,86,1,neurotypical
0,0,44,44,1,neurotypical
0,0,42,53,1,neurotypical
0,0,40,80,1,neurotypical
0,0,76,54,1,neurotypical
0,0,71,57,1,neurotypical
0,0,29,7,1,neurotypical
0,0,38,54,1,neurotypical
0,0,20,56,1,neurotypical
0,0,15,14,1,neurotypical
0,0,47,72,1,neurotypical
0,0,23,52,1,neurotypical
0,0,35,88,1,neurotypical
0,0,77,60,1,neurotypical
0,0,48,51,1,neurotypical
0,0,39,6,1,neurotypical
0,0,28,6,1,neurotypical
0,0,53,92,1,neurotypical
0,0,26,81,1,neurotypical
0,0,15,42,1,neurotypical
0,0,11,19,1,neurotypical
0,0,34,65,1,neurotypical
0,0,21,94,1,neurotypical
0,0,31,90,1,neurotypical
0,0,35,84,1,neurotypical
0,0,40,55,1,neurotypical
0,0,35,65,1,neurotypical
0,0,57,57,1,neurotypical
0,0,22,43,1,neurotypical
0,0,39,43,1,neurotypical
0,0,11,25,1,neurotypical
0,0,24,52,1,neurotypical
0,0,48,52,1,neurotypical
0,0,18,44,1,neurotypical
0,0,26,55,1,neurotypical
0,0,32,6,1,neurotypical
0,0,33,5,1,neurotypical
0,0,35,60,1,neurotypical
0,0,39,49,1,neurotypical
0,0,29,61,1,neurotypical
0,0,29,40,1,neurotypical
0,0,32,96,1,neurotypical
0,0,20,49,1,neurotypical
0,0,39,45,1,neurotypical
0,0,11,34,1,neurotypical
0,0,43,82,1,neurotypical
0,0,45,46,1,neurotypical
0,0,38,88,1,neurotypical
0,0,10,35,1,neurotypical
0,0,44,49,1,neurotypical
0,0,33,57,1,neurotypical
0,0,34,59,1,neurotypical
0,0,39,97,1,neurotypical
0,0,9,27,1,neurotypical
0,0,13,98,1,neurotypical
0,0,37,59,1,neurotypical
0,0,37,45,1,neurotypical
0,0,34,52,1,neurotypical
0,0,37,36,1,neurotypical
0,0,47,49,0,neurotypical
0,0,65,81,0,neurotypical
0,0,51,45,0,neurotypical
0,0,76,41,0,neurotypical
0,0,70,63,0,neurotypical
0,0,75,73,0,neurotypical
0,0,77,41,0,neurotypical
0,0,53,35,1,neurotypical
0,0,60,4,0,neurotypical
0,0,73,30,0,neurotypical
0,0,67,60,0,neurotypical
0,0,73,53,0,neurotypical
0,0,71,41,0,neurotypical
0,0,72,72,0,neurotypical
0,0,55,39,0,neurotypical
0,0,45,37,0,neurotypical
0,0,73,50,0,neurotypical
0,0,53,70,0,neurotypical
0,0,77,43,1,neurotypical
0,0,46,80,0,neurotypical
0,0,53,65,1,neurotypical
0,0,65,64,0,neurotypical
0,0,44,78,0,neurotypical
0,0,73,82,1,neurotypical
0,0,66,46,1,neurotypical
0,0,12,45,1,neurotypical
0,0,52,52,1,neurotypical
0,0,47,49,1,neurotypical
0,0,49,87,0,neurotypical
0,0,60,71,0,neurotypical
0,0,58,77,1,neurotypical
0,0,48,66,0,neurotypical
0,0,54,88,0,neurotypical
0,0,58,85,0,neurotypical
0,0,63,64,0,neurotypical
0,0,49,77,1,neurotypical
0,0,68,84,0,neurotypical
0,0,69,76,0,neurotypical
0,0,68,86,1,neurotypical
0,0,64,82,0,neurotypical
0,0,48,70,0,neurotypical
0,0,54,65,1,neurotypical
0,0,62,75,0,neurotypical
0,0,58,86,0,neurotypical
0,0,62,84,0,neurotypical
0,0,50,83,0,neurotypical
0,0,55,69,1,neurotypical
0,0,77,61,0,neurotypical
0,0,9,33,1,neurotypical
0,0,14,93,1,neurotypical
0,0,67,82,1,neurotypical
0,0,74,93,0,neurotypical
0,0,52,88,0,neurotypical
0,0,62,97,0,neurotypical
0,0,43,58,0,neurotypical
0,0,57,89,0,neurotypical
0,0,54,73,0,neurotypical
0,0,62,90,0,neurotypical
0,0,73,98,0,neurotypical
0,0,70,95,0,neurotypical
0,0,56,70,0,neurotypical
0,0,53,59,1,neurotypical
0,0,61,77,0,neurotypical
0,0,57,96,1,neurotypical
0,0,67,65,1,neurotypical
0,0,48,87,1,neurotypical
0,0,61,54,0,neurotypical
0,0,68,99,0,neurotypical
0,0,68,40,1,neurotypical
0,0,46,71,1,neurotypical
0,0,58,44,1,neurotypical
0,0,39,51,1,neurotypical
0,0,18,34,1,neurotypical
0,0,45,88,0,neurotypical
