x,y,w,h,Distance Bottom,Distance Top,area,Target Class
181,45,7,4,18.0,27.0,16.0,LD
124,36,6,5,10.0,26.0,10.5,LD
204,0,11,40,9.0,9.0,184.5,LD
181,0,15,40,9.0,9.0,283.0,LD
164,0,13,41,10.0,10.0,218.5,LD
123,0,36,41,10.0,10.0,374.0,LD
23,0,87,42,11.0,11.0,1106.0,LD
0,0,24,43,12.0,12.0,179.5,LD
120,53,15,3,26.0,27.0,17.5,LD
196,52,9,8,30.0,22.0,31.5,LD
171,52,12,8,30.0,22.0,20.0,LD
0,21,32,28,19.0,2.0,246.0,LD
44,14,35,35,19.0,5.0,792.0,LD
107,12,11,36,18.0,6.0,140.5,LD
148,10,72,37,17.0,7.0,978.5,LD
120,0,18,48,18.0,18.0,291.0,LD
87,0,13,45,15.0,15.0,206.5,LD
160,14,25,25,13.0,1.0,282.5,LD
50,13,31,28,15.0,2.0,585.5,LD
0,12,45,30,16.0,4.0,356.0,LD
191,9,54,30,13.0,4.0,220.5,LD
119,0,28,40,14.0,14.0,268.0,LD
87,0,24,37,11.0,11.0,223.5,LD
11,57,33,30,39.0,18.0,345.0,LD
17,23,27,30,5.0,18.0,631.0,LD
57,19,34,33,4.0,15.0,228.5,LD
92,13,80,38,3.0,10.0,942.0,LD
181,0,28,50,2.0,2.0,222.5,LD
254,47,11,9,28.0,19.0,30.0,LD
215,47,12,9,28.0,19.0,29.5,LD
40,17,8,28,17.0,0.0,90.0,LD
0,17,25,29,18.0,1.0,260.5,LD
220,12,23,30,14.0,2.0,436.0,LD
247,9,31,33,14.0,5.0,220.0,LD
65,1,38,43,16.0,15.0,229.5,LD
183,0,27,42,14.0,14.0,569.0,LD
146,0,26,43,15.0,15.0,275.0,LD
103,0,31,39,11.0,11.0,260.0,LD
45,0,5,7,21.0,21.0,11.0,LD
53,31,14,13,22.0,9.0,51.5,LD
40,31,10,13,22.0,9.0,51.5,LD
144,29,5,5,12.0,17.0,13.0,LD
33,5,24,21,4.0,1.0,197.5,LD
88,3,5,8,11.0,14.0,20.5,LD
228,0,9,23,1.0,1.0,84.0,LD
181,0,43,24,2.0,2.0,282.0,LD
146,0,20,24,2.0,2.0,159.0,LD
124,0,5,24,2.0,2.0,86.0,LD
90,0,32,25,3.0,3.0,167.5,LD
74,0,8,25,3.0,3.0,92.5,LD
0,0,19,26,4.0,4.0,129.5,LD
0,0,29,38,14.0,14.0,146.0,LD
18,43,15,7,20.0,23.0,32.0,LD
75,15,45,7,8.0,23.0,124.0,LD
82,0,13,13,17.0,17.0,16.0,LD
14,0,28,42,12.0,12.0,121.5,LD
396,85,31,15,45.0,40.0,42.0,LD
268,69,21,9,23.0,46.0,12.0,LD
337,64,35,29,38.0,26.0,83.0,LD
393,62,8,16,23.0,39.0,16.0,LD
259,49,21,4,2.0,51.0,20.5,LD
341,44,25,11,0.0,44.0,28.0,LD
84,40,3,17,2.0,38.0,12.5,LD
268,28,17,4,23.0,51.0,17.5,LD
322,1,7,41,13.0,14.0,56.0,LD
185,0,52,79,24.0,24.0,280.5,LD
111,0,44,68,13.0,13.0,199.0,LD
34,0,51,52,3.0,3.0,210.0,LD
250,68,3,9,34.0,34.0,11.5,LD
249,54,4,13,24.0,30.0,20.0,LD
0,49,16,14,20.0,29.0,40.0,LD
245,36,7,17,10.0,26.0,14.5,LD
200,23,3,24,4.0,19.0,29.5,LD
201,22,45,46,25.0,3.0,218.0,LD
74,20,35,37,14.0,6.0,197.0,LD
121,4,9,43,4.0,0.0,74.0,LD
126,3,52,60,20.0,17.0,371.0,LD
0,0,53,57,14.0,14.0,249.5,LD
0,64,38,16,29.0,35.0,128.5,LD
297,20,55,49,18.0,2.0,579.0,LD
155,15,111,78,42.0,27.0,1037.5,LD
82,10,40,81,40.0,30.0,1134.5,LD
0,0,13,16,35.0,35.0,43.0,LD
892,60,11,3,2.0,58.0,13.5,LD
878,60,12,3,2.0,58.0,11.0,LD
741,57,24,2,2.0,59.0,11.0,LD
685,56,12,3,2.0,58.0,17.5,LD
671,56,11,3,2.0,58.0,12.0,LD
643,55,11,3,3.0,58.0,15.5,LD
629,55,12,3,3.0,58.0,12.5,LD
601,55,12,2,4.0,59.0,10.5,LD
587,54,11,3,4.0,58.0,11.5,LD
573,54,12,3,4.0,58.0,14.5,LD
182,54,39,53,46.0,8.0,1539.5,LD
532,53,11,3,5.0,58.0,10.5,LD
518,53,11,3,5.0,58.0,17.0,LD
503,53,12,3,5.0,58.0,21.0,LD
476,52,11,3,6.0,58.0,19.5,LD
462,52,11,3,6.0,58.0,19.0,LD
434,51,12,3,7.0,58.0,12.5,LD
421,51,11,3,7.0,58.0,18.5,LD
407,51,11,3,7.0,58.0,12.5,LD
393,50,12,3,8.0,58.0,12.0,LD
380,50,11,4,7.0,57.0,19.5,LD
366,50,12,3,8.0,58.0,20.0,LD
353,49,11,4,8.0,57.0,18.5,LD
339,49,12,4,8.0,57.0,21.5,LD
326,49,11,3,9.0,58.0,19.5,LD
312,49,12,3,9.0,58.0,19.5,LD
299,48,11,4,9.0,57.0,16.5,LD
285,48,12,3,10.0,58.0,14.0,LD
258,48,77,64,51.0,3.0,374.5,LD
244,48,11,3,10.0,58.0,19.5,LD
230,47,12,4,10.0,57.0,16.0,LD
216,47,12,3,11.0,58.0,20.5,LD
202,47,12,3,11.0,58.0,21.5,LD
189,47,11,3,11.0,58.0,19.5,LD
174,46,13,4,11.0,57.0,20.0,LD
161,46,11,3,12.0,58.0,12.5,LD
134,46,11,3,12.0,58.0,19.5,LD
92,45,11,3,13.0,58.0,19.0,LD
78,45,11,3,13.0,58.0,19.5,LD
64,45,11,3,13.0,58.0,15.5,LD
106,44,12,4,13.0,57.0,20.0,LD
50,44,12,4,13.0,57.0,14.5,LD
36,44,11,3,14.0,58.0,14.0,LD
22,44,12,3,14.0,58.0,21.5,LD
8,44,12,3,14.0,58.0,21.5,LD
116,0,42,109,48.0,48.0,645.0,LD
892,122,57,3,57.0,65.0,17.0,LD
598,119,6,17,68.0,51.0,36.5,LD
578,119,18,17,68.0,51.0,36.0,LD
472,116,6,10,58.0,58.0,38.0,LD
357,114,6,10,56.0,58.0,40.0,LD
549,88,5,16,36.0,52.0,29.0,LD
423,78,7,33,43.0,35.0,112.5,LD
554,75,80,39,46.0,29.0,270.5,LD
497,70,23,43,45.0,25.0,141.0,LD
100,70,37,35,37.0,33.0,906.0,LD
473,69,16,43,44.0,25.0,207.5,LD
353,66,54,44,42.0,24.0,399.5,LD
289,65,36,44,41.0,24.0,180.5,LD
243,64,27,44,40.0,24.0,253.5,LD
157,64,75,43,39.0,25.0,873.5,LD
64,61,23,43,36.0,25.0,162.0,LD
418,34,9,12,22.0,56.0,54.0,LD
905,27,7,6,35.0,62.0,14.5,LD
269,12,58,49,7.0,19.0,352.0,LD
974,9,10,3,56.0,65.0,14.5,LD
960,9,11,3,56.0,65.0,18.5,LD
947,9,11,3,56.0,65.0,10.5,LD
933,8,11,3,57.0,65.0,19.0,LD
919,8,12,3,57.0,65.0,20.5,LD
890,7,13,3,58.0,65.0,19.0,LD
876,7,12,3,58.0,65.0,18.0,LD
863,7,12,2,59.0,66.0,11.0,LD
849,6,12,3,59.0,65.0,13.5,LD
836,6,11,3,59.0,65.0,19.5,LD
808,5,11,3,60.0,65.0,13.0,LD
794,5,12,3,60.0,65.0,12.5,LD
780,4,12,4,60.0,64.0,17.0,LD
767,4,12,4,60.0,64.0,15.5,LD
753,4,12,3,61.0,65.0,20.0,LD
726,4,25,2,62.0,66.0,23.5,LD
712,3,12,3,62.0,65.0,13.5,LD
698,3,12,3,62.0,65.0,21.0,LD
684,3,12,3,62.0,65.0,22.0,LD
670,2,12,4,62.0,64.0,14.5,LD
656,2,12,3,63.0,65.0,20.5,LD
642,2,12,3,63.0,65.0,20.5,LD
628,2,12,3,63.0,65.0,20.5,LD
614,2,12,3,63.0,65.0,12.0,LD
600,2,12,2,64.0,66.0,11.0,LD
353,2,13,60,6.0,8.0,247.0,LD
586,1,12,3,64.0,65.0,11.5,LD
572,1,12,3,64.0,65.0,21.5,LD
558,1,12,3,64.0,65.0,21.0,LD
544,1,12,3,64.0,65.0,13.5,LD
531,0,11,3,65.0,65.0,14.0,LD
517,0,11,3,65.0,65.0,19.5,LD
503,0,11,3,65.0,65.0,12.0,LD
489,0,12,2,66.0,66.0,11.0,LD
474,0,13,2,66.0,66.0,12.0,LD
0,21,10,8,8.0,13.0,16.5,LD
20,12,9,18,9.0,3.0,37.5,LD
1,10,12,11,0.0,10.0,24.5,LD
56,0,6,25,4.0,4.0,25.0,LD
187,175,5,5,90.0,85.0,11.0,LD
152,175,4,5,90.0,85.0,11.5,LD
88,174,10,6,90.0,84.0,29.0,LD
977,120,9,3,33.0,87.0,10.5,LD
963,120,11,3,33.0,87.0,14.5,LD
950,120,10,3,33.0,87.0,17.5,LD
936,119,11,4,33.0,86.0,18.5,LD
922,119,12,4,33.0,86.0,20.0,LD
908,119,11,3,32.0,87.0,18.5,LD
894,118,12,4,32.0,86.0,18.0,LD
880,118,11,3,31.0,87.0,19.0,LD
852,117,11,3,30.0,87.0,10.5,LD
838,117,12,3,30.0,87.0,19.5,LD
825,116,11,4,30.0,86.0,14.5,LD
797,116,12,3,29.0,87.0,13.5,LD
784,116,11,3,29.0,87.0,13.0,LD
756,115,11,3,28.0,87.0,16.5,LD
248,115,33,57,82.0,33.0,243.5,LD
154,115,34,55,80.0,35.0,145.0,LD
729,114,11,3,27.0,87.0,11.0,LD
715,114,11,3,27.0,87.0,12.0,LD
701,114,11,3,27.0,87.0,17.0,LD
687,114,12,3,27.0,87.0,21.0,LD
659,114,12,3,27.0,87.0,12.0,LD
673,113,12,4,27.0,86.0,19.5,LD
645,113,12,4,27.0,86.0,13.5,LD
631,113,11,3,26.0,87.0,19.0,LD
589,112,12,3,25.0,87.0,19.0,LD
575,112,12,3,25.0,87.0,21.0,LD
561,112,11,3,25.0,87.0,17.0,LD
533,112,12,2,24.0,88.0,10.5,LD
519,111,12,3,24.0,87.0,13.5,LD
505,111,12,3,24.0,87.0,19.0,LD
478,110,11,3,23.0,87.0,11.5,LD
491,109,12,5,24.0,85.0,15.0,LD
464,109,11,4,23.0,86.0,20.5,LD
450,109,11,3,22.0,87.0,14.0,LD
437,109,10,3,22.0,87.0,16.0,LD
409,109,12,3,22.0,87.0,20.5,LD
395,109,12,3,22.0,87.0,12.0,LD
381,108,12,4,22.0,86.0,19.0,LD
62,108,54,61,79.0,29.0,1990.0,LD
369,107,10,4,21.0,86.0,18.5,LD
355,107,11,4,21.0,86.0,21.0,LD
341,107,12,4,21.0,86.0,23.5,LD
328,107,11,3,20.0,87.0,18.5,LD
314,107,12,3,20.0,87.0,20.5,LD
301,107,11,3,20.0,87.0,19.0,LD
287,107,12,3,20.0,87.0,13.0,LD
273,106,12,3,19.0,87.0,20.5,LD
260,106,11,3,19.0,87.0,19.0,LD
246,105,12,4,19.0,86.0,19.5,LD
232,105,11,4,19.0,86.0,13.5,LD
218,105,12,4,19.0,86.0,22.0,LD
205,105,11,3,18.0,87.0,19.5,LD
190,105,13,3,18.0,87.0,21.5,LD
177,104,11,4,18.0,86.0,17.0,LD
163,104,11,3,17.0,87.0,16.5,LD
121,103,13,4,17.0,86.0,21.5,LD
80,103,12,3,16.0,87.0,21.0,LD
52,102,11,3,15.0,87.0,16.5,LD
38,102,11,3,15.0,87.0,20.0,LD
24,102,12,3,15.0,87.0,21.0,LD
65,101,13,5,16.0,85.0,26.5,LD
10,101,12,4,15.0,86.0,28.0,LD
0,101,8,3,14.0,87.0,14.0,LD
747,57,9,30,3.0,60.0,19.5,LD
860,56,30,42,8.0,48.0,143.5,LD
720,54,17,46,10.0,44.0,103.0,LD
260,54,51,42,6.0,48.0,345.5,LD
471,53,48,44,7.0,46.0,1527.5,LD
782,52,28,55,17.0,35.0,194.0,LD
195,51,37,52,13.0,38.0,333.0,LD
869,49,43,4,37.0,86.0,39.5,LD
588,49,46,71,30.0,19.0,287.0,LD
88,49,5,6,35.0,84.0,13.5,LD
637,48,50,44,2.0,46.0,185.5,LD
405,44,30,69,23.0,21.0,229.5,LD
388,44,15,4,42.0,86.0,23.0,LD
333,42,34,53,5.0,37.0,173.0,LD
93,39,69,70,19.0,20.0,1042.0,LD
40,38,23,20,32.0,70.0,102.5,LD
51,22,10,12,56.0,78.0,50.0,LD
862,2,46,4,84.0,86.0,31.0,LD
650,2,6,42,46.0,48.0,123.0,LD
406,0,9,40,50.0,50.0,130.0,LD
320,0,54,38,52.0,52.0,221.5,LD
158,0,6,35,55.0,55.0,118.0,LD
104,0,8,34,56.0,56.0,99.0,LD
64,76,26,11,39.0,37.0,99.0,LD
89,31,46,42,25.0,6.0,309.0,LD
34,30,34,41,23.0,7.0,233.5,LD
18,29,12,42,23.0,6.0,124.0,LD
57,18,5,8,22.0,40.0,20.5,LD
0,14,22,11,23.0,37.0,81.0,LD
180,108,26,8,58.0,50.0,70.0,LD
778,70,161,5,17.0,53.0,82.0,LD
284,66,38,32,40.0,26.0,163.0,LD
355,65,53,41,48.0,17.0,197.0,LD
341,65,9,33,40.0,25.0,110.0,LD
205,63,46,42,47.0,16.0,309.0,LD
150,62,34,41,45.0,17.0,233.5,LD
134,61,12,42,45.0,16.0,124.0,LD
104,61,18,42,45.0,16.0,118.0,LD
173,50,5,8,0.0,50.0,20.5,LD
107,46,31,11,1.0,47.0,109.0,LD
353,37,34,24,3.0,34.0,79.0,LD
930,7,11,3,48.0,55.0,13.5,LD
916,7,11,3,48.0,55.0,17.5,LD
902,7,11,3,48.0,55.0,13.5,LD
888,6,11,3,49.0,55.0,13.0,LD
875,6,10,3,49.0,55.0,17.5,LD
833,5,11,3,50.0,55.0,11.0,LD
819,5,11,3,50.0,55.0,12.0,LD
805,5,11,3,50.0,55.0,11.5,LD
736,3,12,4,51.0,54.0,15.0,LD
723,3,10,3,52.0,55.0,10.5,LD
708,3,12,3,52.0,55.0,12.0,LD
695,3,11,3,52.0,55.0,12.0,LD
343,3,6,57,2.0,1.0,192.0,LD
680,2,12,3,53.0,55.0,16.5,LD
666,2,12,3,53.0,55.0,11.5,LD
652,2,12,3,53.0,55.0,20.0,LD
639,2,11,3,53.0,55.0,13.0,LD
611,1,11,3,54.0,55.0,11.0,LD
597,1,11,3,54.0,55.0,16.0,LD
583,1,11,3,54.0,55.0,15.5,LD
555,0,12,3,55.0,55.0,11.5,LD
541,0,11,3,55.0,55.0,12.0,LD
527,0,12,3,55.0,55.0,19.0,LD
513,0,12,3,55.0,55.0,12.5,LD
499,0,12,2,56.0,56.0,11.0,LD
485,0,12,2,56.0,56.0,10.5,LD
174,45,37,5,25.0,20.0,51.5,LD
228,3,50,37,15.0,12.0,196.0,LD
178,0,32,40,15.0,15.0,253.5,LD
104,0,58,40,15.0,15.0,401.5,LD
82,0,13,7,18.0,18.0,30.5,LD
37,0,29,40,15.0,15.0,177.0,LD
0,0,25,40,15.0,15.0,248.5,LD
63,51,8,10,26.0,25.0,39.0,LD
116,46,15,8,19.0,27.0,42.0,LD
0,3,23,31,1.0,4.0,127.0,LD
115,2,28,40,7.0,5.0,635.5,LD
47,0,55,42,7.0,7.0,556.0,LD
43,0,66,43,17.0,17.0,350.0,LD
16,0,32,26,0.0,0.0,432.5,LD
134,48,5,5,27.0,21.0,12.5,LD
80,39,20,2,15.0,24.0,18.5,LD
202,0,38,36,10.0,10.0,167.5,LD
139,0,53,35,9.0,9.0,435.0,LD
0,0,113,43,17.0,17.0,546.5,LD
0,13,3,19,9.0,4.0,26.5,LD
161,1,18,35,13.0,12.0,31.0,LD
93,0,28,29,6.0,6.0,78.5,LD
29,0,49,35,12.0,12.0,245.0,LD
29,0,8,8,15.0,15.0,25.5,LD
30,0,38,40,15.0,15.0,371.0,LD
0,0,14,40,15.0,15.0,174.5,LD
0,81,14,24,48.0,33.0,92.5,LD
16,45,42,60,48.0,3.0,337.5,LD
30,7,22,34,16.0,23.0,437.5,LD
67,0,42,39,18.0,18.0,228.0,LD
77,0,34,43,15.0,15.0,273.5,LD
0,0,53,46,18.0,18.0,308.5,LD
10,0,28,13,15.0,15.0,76.0,LD
137,84,40,20,45.0,39.0,127.0,LD
0,78,24,15,34.0,44.0,29.0,LD
54,73,67,35,49.0,24.0,360.5,LD
243,72,36,35,48.0,24.0,238.5,LD
204,68,27,40,49.0,19.0,328.0,LD
0,61,25,15,17.0,44.0,64.0,LD
209,50,24,23,14.0,36.0,138.5,LD
164,50,19,28,19.0,31.0,114.0,LD
89,22,17,24,13.0,35.0,80.5,LD
303,17,15,22,20.0,37.0,41.0,LD
132,14,38,32,13.0,27.0,278.0,LD
178,13,7,33,13.0,26.0,141.5,LD
191,5,43,41,13.0,18.0,366.0,LD
3,5,25,41,13.0,18.0,117.5,LD
279,0,12,38,21.0,21.0,147.5,LD
68,0,16,34,25.0,25.0,94.5,LD
140,33,25,10,14.0,19.0,42.5,LD
172,20,6,17,8.0,12.0,25.0,LD
136,0,35,26,3.0,3.0,172.0,LD
113,0,24,28,1.0,1.0,238.0,LD
84,0,16,39,10.0,10.0,134.5,LD
26,0,33,49,20.0,20.0,339.5,LD
0,0,18,24,5.0,5.0,144.0,LD
142,49,16,3,26.0,23.0,22.0,LD
136,0,20,42,16.0,16.0,266.0,LD
79,0,45,32,6.0,6.0,250.5,LD
46,0,21,40,14.0,14.0,150.5,LD
0,0,21,39,13.0,13.0,213.5,LD
15,1,32,38,14.0,13.0,270.5,LD
132,0,19,40,15.0,15.0,91.0,LD
91,0,26,37,12.0,12.0,270.5,LD
55,0,31,29,4.0,4.0,165.0,LD
92,125,5,4,65.0,60.0,11.5,LD
102,78,5,37,51.0,27.0,97.5,LD
19,68,34,49,53.0,15.0,168.0,LD
139,59,20,55,50.0,9.0,228.0,LD
197,58,32,57,51.0,7.0,234.0,LD
150,55,36,17,8.0,47.0,134.0,LD
77,18,6,33,13.0,31.0,103.0,LD
150,14,12,23,27.0,41.0,31.5,LD
170,12,17,41,11.0,23.0,150.0,LD
77,9,7,4,51.0,60.0,12.5,LD
105,8,21,36,20.0,28.0,148.0,LD
93,0,6,6,58.0,58.0,21.5,LD
19,0,44,52,12.0,12.0,247.5,LD
160,0,33,43,17.0,17.0,23.0,LD
104,0,8,42,16.0,16.0,183.0,LD
64,0,23,42,16.0,16.0,329.0,LD
21,0,38,37,11.0,11.0,490.0,LD
0,0,15,42,16.0,16.0,134.0,LD
65,106,6,5,56.0,50.0,20.0,LD
20,71,6,24,40.0,31.0,81.5,LD
0,59,12,27,31.0,28.0,79.5,LD
65,51,21,50,46.0,5.0,387.5,LD
21,50,7,9,4.0,46.0,27.5,LD
127,42,6,44,31.0,11.0,206.0,LD
33,42,26,44,31.0,11.0,259.0,LD
57,16,16,23,16.0,32.0,71.0,LD
97,9,6,28,18.0,27.0,103.0,LD
131,3,41,33,19.0,22.0,285.0,LD
187,0,59,47,8.0,8.0,514.5,LD
27,0,13,39,16.0,16.0,149.5,LD
3,0,24,34,21.0,21.0,95.0,LD
183,7,13,28,5.0,2.0,16.0,LD
0,4,26,46,20.0,16.0,218.0,LD
40,3,22,42,15.0,12.0,377.0,LD
118,0,38,45,15.0,15.0,200.5,LD
79,0,30,50,20.0,20.0,578.5,LD
532,73,11,49,55.0,18.0,149.0,LD
350,67,10,30,30.0,37.0,80.5,LD
441,60,39,48,41.0,19.0,117.0,LD
576,52,32,73,58.0,6.0,169.0,LD
121,36,20,27,4.0,40.0,55.0,LD
532,35,9,14,18.0,53.0,28.0,LD
373,30,44,6,31.0,61.0,58.5,LD
129,20,22,33,14.0,34.0,62.5,LD
273,16,59,72,21.0,5.0,583.0,LD
179,10,32,45,12.0,22.0,76.0,LD
431,0,9,90,23.0,23.0,295.0,LD
354,0,44,78,11.0,11.0,257.0,LD
213,0,15,101,34.0,34.0,277.5,LD
61,0,11,45,22.0,22.0,63.5,LD
0,0,29,78,11.0,11.0,162.0,LD
334,65,17,36,45.0,20.0,110.5,LD
303,56,29,42,42.0,14.0,156.5,LD
205,37,56,66,47.0,10.0,1195.0,LD
152,34,34,63,41.0,7.0,273.0,LD
90,24,38,56,24.0,0.0,631.5,LD
66,0,8,87,31.0,31.0,264.0,LD
25,0,43,89,33.0,33.0,367.5,LD
133,124,67,5,64.0,60.0,84.0,LD
430,111,5,7,53.0,58.0,17.5,LD
133,110,66,10,55.0,55.0,229.5,LD
230,72,9,32,39.0,33.0,114.0,LD
59,69,10,24,28.0,41.0,21.0,LD
443,64,11,10,9.0,55.0,33.0,LD
93,55,11,26,16.0,39.0,32.5,LD
0,48,39,58,41.0,7.0,152.0,LD
331,43,13,44,22.0,21.0,135.5,LD
235,43,6,5,17.0,60.0,11.0,LD
364,37,28,54,26.0,11.0,160.5,LD
420,27,10,74,36.0,9.0,288.0,LD
140,24,63,86,45.0,21.0,722.5,LD
337,9,6,7,49.0,58.0,22.0,LD
251,7,40,77,19.0,12.0,373.5,LD
0,67,59,6,28.0,39.0,126.5,LD
175,40,14,41,36.0,4.0,63.0,LD
90,35,23,39,29.0,6.0,54.0,LD
137,33,12,28,16.0,17.0,36.5,LD
232,31,15,34,20.0,11.0,80.0,LD
275,0,68,75,30.0,30.0,413.5,LD
249,75,9,18,27.0,48.0,75.0,LD
0,64,24,41,39.0,25.0,163.5,LD
100,52,45,61,47.0,5.0,1180.0,LD
42,49,37,54,37.0,12.0,1332.0,LD
173,46,41,77,57.0,11.0,286.5,LD
0,72,16,37,46.0,26.0,60.5,LD
203,46,27,2,15.0,61.0,21.5,LD
56,17,76,82,36.0,19.0,491.0,LD
189,2,9,105,44.0,42.0,157.5,LD
385,88,5,20,22.0,66.0,17.0,LD
393,74,38,49,37.0,37.0,109.0,LD
121,53,5,29,4.0,57.0,39.0,LD
433,50,10,112,76.0,26.0,223.5,LD
26,48,10,41,3.0,45.0,63.5,LD
82,40,6,50,4.0,36.0,83.0,LD
224,25,49,47,14.0,39.0,65.5,LD
147,22,7,68,4.0,18.0,195.5,LD
155,18,47,78,10.0,8.0,154.5,LD
272,1,11,142,57.0,56.0,181.0,LD
306,0,35,136,50.0,50.0,282.5,LD
498,182,24,26,101.0,81.0,40.0,LD
491,139,19,24,56.0,83.0,41.0,LD
393,138,55,55,86.0,52.0,1453.0,LD
205,83,55,78,54.0,29.0,528.5,LD
59,61,41,51,5.0,56.0,336.0,LD
292,45,66,160,98.0,53.0,769.5,LD
120,18,59,130,41.0,23.0,672.0,LD
0,0,48,107,0.0,0.0,391.5,LD
0,26,21,31,24.0,2.0,81.5,LD
163,0,20,46,13.0,13.0,154.0,LD
161,0,5,10,23.0,23.0,16.5,LD
120,0,17,22,11.0,11.0,61.5,LD
88,0,13,44,11.0,11.0,166.0,LD
62,0,11,52,19.0,19.0,143.0,LD
6,65,4,12,29.0,36.0,15.5,LD
21,58,4,13,23.0,35.0,24.0,LD
176,54,31,32,38.0,16.0,59.5,LD
161,42,10,39,33.0,9.0,76.0,LD
69,34,6,44,30.0,4.0,75.0,LD
159,4,4,12,32.0,36.0,11.5,LD
8,2,23,55,9.0,7.0,205.5,LD
108,0,9,73,25.0,25.0,94.0,LD
18,56,12,27,37.0,19.0,24.0,LD
80,43,23,12,9.0,34.0,23.5,LD
107,9,19,41,4.0,5.0,29.5,LD
81,0,17,38,8.0,8.0,44.5,LD
9,0,20,55,9.0,9.0,63.5,LD
33,51,18,29,28.0,23.0,75.0,LD
47,49,10,6,3.0,46.0,26.5,LD
13,43,8,24,15.0,28.0,32.5,LD
48,40,13,9,3.0,43.0,18.5,LD
0,31,12,10,11.0,42.0,15.5,LD
131,75,14,5,28.0,47.0,20.0,LD
84,61,4,25,34.0,27.0,31.5,LD
5,28,24,67,43.0,15.0,125.5,LD
116,0,14,78,26.0,26.0,176.0,LD
107,54,6,26,33.0,21.0,31.5,LD
187,50,16,33,36.0,14.0,48.0,LD
202,40,37,41,34.0,6.0,136.5,LD
198,6,8,33,8.0,14.0,54.5,LD
9,0,47,76,29.0,29.0,202.5,LD
107,46,6,37,30.0,16.0,104.5,LD
0,36,75,60,43.0,7.0,493.0,LD
138,26,58,53,26.0,0.0,292.0,LD
159,17,5,8,28.0,45.0,15.0,LD
100,10,16,14,29.0,39.0,39.0,LD
160,0,4,12,41.0,41.0,16.5,LD
90,105,26,23,59.0,46.0,51.5,LD
87,76,4,15,22.0,54.0,18.0,LD
113,59,7,46,36.0,23.0,78.5,LD
0,7,49,64,2.0,5.0,231.5,LD
5,4,10,11,54.0,58.0,19.0,LD
69,0,46,69,0.0,0.0,407.5,LD
138,99,6,20,44.0,55.0,21.0,LD
212,96,3,11,32.0,64.0,13.0,LD
25,89,17,10,24.0,65.0,12.5,LD
164,83,7,27,35.0,48.0,46.0,LD
232,64,27,76,65.0,1.0,204.5,LD
6,14,17,80,19.0,5.0,176.5,LD
90,0,38,113,38.0,38.0,234.5,LD
1,0,7,13,62.0,62.0,18.0,LD
81,67,4,12,31.0,36.0,15.0,LD
15,57,20,22,31.0,26.0,37.0,LD
95,40,15,47,39.0,1.0,153.0,LD
20,0,5,56,8.0,8.0,64.0,LD
37,85,13,10,34.0,51.0,14.0,LD
109,51,30,18,8.0,43.0,35.5,LD
99,48,32,55,42.0,6.0,90.0,LD
184,44,55,68,51.0,7.0,327.5,LD
0,0,46,96,35.0,35.0,233.5,LD
125,152,5,11,77.0,75.0,11.5,LD
151,118,3,12,44.0,74.0,10.5,LD
126,110,13,25,49.0,61.0,39.5,LD
128,91,12,7,12.0,79.0,22.5,LD
140,62,52,55,31.0,31.0,142.0,LD
114,62,13,34,10.0,52.0,71.5,LD
0,59,23,41,14.0,45.0,137.0,LD
122,52,7,9,25.0,77.0,10.5,LD
45,50,13,12,24.0,74.0,23.0,LD
37,49,57,51,14.0,35.0,282.0,LD
141,46,12,36,4.0,50.0,84.5,LD
45,70,36,43,51.0,19.0,190.0,LD
0,67,27,47,52.0,15.0,135.0,LD
109,18,37,86,42.0,24.0,173.0,LD
0,43,30,7,17.0,26.0,57.0,LD
0,1,16,15,17.0,18.0,56.0,LD
79,0,46,51,18.0,18.0,307.0,LD
34,0,36,56,23.0,23.0,216.5,LD
0,86,34,7,40.0,46.0,43.5,LD
66,58,23,36,41.0,17.0,74.0,LD
152,40,6,37,24.0,16.0,45.5,LD
90,40,32,57,44.0,4.0,255.5,LD
0,40,13,10,3.0,43.0,29.5,LD
74,32,14,19,2.0,34.0,14.5,LD
149,0,12,38,15.0,15.0,64.5,LD
131,39,16,48,32.0,7.0,110.0,LD
101,38,25,49,32.0,6.0,73.0,LD
172,33,20,9,13.0,46.0,13.0,LD
54,28,19,58,31.0,3.0,85.0,LD
0,22,35,63,30.0,8.0,149.5,LD
202,0,34,67,12.0,12.0,110.5,LD
0,33,14,4,1.0,32.0,12.5,LD
136,20,12,37,21.0,1.0,38.5,LD
174,19,23,19,2.0,17.0,42.0,LD
203,18,12,12,6.0,24.0,21.0,LD
91,11,23,15,10.0,21.0,49.5,LD
62,8,14,55,27.0,19.0,92.0,LD
177,4,12,17,15.0,19.0,21.5,LD
141,0,10,7,29.0,29.0,19.5,LD
61,0,5,6,30.0,30.0,11.5,LD
53,20,13,7,1.0,19.0,17.5,LD
8,0,24,39,13.0,13.0,61.0,LD
54,59,44,5,3.0,56.0,37.5,LD
108,49,43,33,21.0,28.0,134.0,LD
189,45,64,67,51.0,6.0,248.0,LD
0,32,36,26,3.0,35.0,103.0,LD
57,18,7,30,13.0,31.0,36.5,LD
79,57,7,36,42.0,15.0,81.5,LD
0,54,36,35,38.0,16.0,96.0,LD
0,41,17,4,6.0,47.0,22.0,LD
175,25,47,58,32.0,7.0,260.0,LD
80,25,8,10,16.0,41.0,24.5,LD
